,Year,Cluster,YNV_GLB_16,Not Consider Other Makes,Not Consider Other Segments,OVC_US_2C1_1,OVC_US_2C1_2,OVC_US_2C1_3,OVC_US_2C1_4,OVC_US_2C1_5,OVC_US_2C1_6,OVC_US_2C1_7,OVC_US_2C1_8,OVC_US_2C1_9,OVC_US_2C1_10,OVC_US_2C1_11,OVC_US_2C1_12,OVC_US_2C1_13,OVC_US_2C1_14,OVC_US_2C1_15,OVC_US_2C1_16,OVC_US_2C1_17,OVC_US_2C1_18,OVC_US_2C1_19,OVC_US_2C1_20,Cus_BrandExp,Advertising,Audio,Bluetooth,Camera,Comfort,Dealer,Disappointed,DQR,Economy,Engine,Exterior,Features,Handling,Heated Seats / Strg,Interior,Maintenance,Navigation,Performance,Price,Quietness,Ride,Roominess,Safety,Seats,Styling,Transmission,Trunk,Wheel,Had Exterior Problem,Had DEXP Problem,Had FCD Problem,Had AEN Problem,Had Seat Problem,Had HVAC Problem,Had INT Problem,Had ENG Problem,Had Problem,Had Severe Problem,Had Very Severe Problem,Taken to Dealer,Problem Fixed,EXT_Index,INT_Index,SS_Index,AEN_Index,Seats_Index,HVAC_Index,DD_Index,ENGTRN_Index,VDS_Index,FUEL_Index,APEAL_OSAT
Comfort,-0.00341150268364,-0.00619060284013,-0.017703741935,0.00453419551361,0.0257122828434,0.0101986572665,0.00165409325166,-0.00332738083863,0.00820240718931,-0.00555037930722,0.00432458895511,0.00265715080621,0.0393221352283,0.00368763298472,0.0170580070188,0.0155422665108,0.0211869418844,0.00722036670998,0.0123929861247,0.0057296589689,0.00954295540905,-0.00214024015373,0.00333699267714,0.0282551873983,0.00144992715128,-0.00338999312112,0.00726221553276,0.00396593563507,0.00831076626386,0.00836408401413,1.0,0.0140177785434,-0.000203430274256,0.103612431881,0.112925215852,0.0743819640193,0.0371376875178,0.0828807514805,0.106391570023,0.0108855311045,0.07970285299,0.00784299622079,0.0183189407589,0.177160279763,0.0430429332552,0.135504926955,0.301057115023,0.120764725491,0.124692904482,0.122517761368,0.118803535179,0.0205981973701,0.00763290707293,0.0259973574494,0.0043172141513,0.00127770062045,0.00555800079599,0.00715578786247,0.00846222426211,0.0024488441127,-4.29965609172e-06,-0.00437173515044,0.00234808321955,0.00245751293602,-0.00299714327071,0.00290088139093,0.0037636872357,0.0209208488392,0.0183268235825,0.0209826855815,0.0150228389489,0.0212235341052,0.0146845734241,0.0264197443005,0.0213277849072,0.0202757486811,-0.0107352051056,0.022455787724
Dealer,-0.00337366638102,-0.00651489034382,0.0285298297951,0.00206967416028,-0.000250368987418,0.0267363846728,0.00263947341851,0.00427921482944,-0.000915181021574,-0.000985364357328,0.00158938783141,0.00248862804031,0.00578538709621,-0.00109269317666,0.000299674339346,0.00650473587578,0.00290328861376,0.00337540895333,0.00756603302676,0.00398470038511,0.00671493907226,0.00688758416203,-0.00497010546848,-0.00437470341192,0.00266777425255,0.00124646709112,0.0203316596021,0.0275204878953,0.0379778946097,0.0143824382018,0.0140177785434,1.0,0.0511880909723,0.0768883013628,0.0140177785434,0.0246622983718,-0.0022218061499,0.0351964228077,0.0196352155405,0.00530047931485,0.0136369411692,0.051464238513,0.0126271647002,0.06431432326,0.0271185704676,0.0298048950018,0.00995478284325,0.00293615726026,0.021402405468,0.00854287674319,0.0230959443344,0.0341213862752,0.00806340194367,0.0156870937828,0.0162645894696,0.00709147349617,0.0181300410389,0.0162738241749,0.00630423686364,0.00926926720863,0.0121241795332,0.0108732515325,0.025284606173,0.0305375535008,0.0462198255841,0.0498312609955,0.017090693613,-0.00895973989678,-0.00775816138625,-0.00412786019687,-0.00961578594884,-0.0043346743863,-0.00780263729469,-0.00474063304982,-0.00611283387056,-0.00318758569412,-0.00751876460914,-0.0168121169587
Disappointed,-0.00147528882634,-0.00702547055412,0.0388938943996,0.00512809195636,0.00168754618999,0.00321082185531,0.00408859592794,0.00472605850861,0.00236347834208,0.00344776868817,-0.000134575520063,0.00195932115583,-6.12345791493e-05,0.00085578161933,0.00951116641981,0.000763451871544,0.00594135050218,-0.00107311344532,0.00926996435086,-0.00777906391326,0.00651866718175,-0.00223157758583,0.00327215236397,-0.0012124865196,0.00144279087818,-0.00143874889547,0.0535490345866,0.0111852172875,0.0415211838718,0.0283617424309,-0.000203430274256,0.0511880909723,1.0,0.0131485888795,0.0608002739746,0.0211189423222,5.16084825017e-05,0.0288059713771,0.00770128480207,0.00731208721734,0.0301406755806,0.00736812381301,0.0468039620702,0.0322409051967,0.00945217528636,0.0301055034887,0.00159790319463,0.000525217077672,0.00598397756542,0.032441077078,0.0116914040974,0.0380815229705,0.0185841621325,0.0131559602622,0.0160441153212,0.00835932991978,0.0142784144969,0.0167679536193,0.0123422664059,0.00524157936784,0.0153971921782,0.0160536751602,0.0207219136911,0.0272058559521,0.033589474945,0.0284630298725,0.00789085421714,-0.0169486599431,-0.0167843392121,-0.0140064633287,-0.0219594276283,-0.0138014484551,-0.0161150612558,-0.0145100724881,-0.0173462382144,-0.0147577076166,-0.028912275183,-0.0298891500987
DQR,0.00543243724787,-0.0198455068385,-0.0357189110609,0.00257712638724,0.00503380274258,0.00756880021329,0.00017079690236,-0.00096470037878,-0.00316565735946,0.00314110882008,0.0118931983291,0.0224114134548,0.0034954428967,0.00404455256066,0.0115578719223,0.0135496631461,0.011395304778,0.00824009062115,0.00762667910591,0.0103455616831,-0.00205284110656,0.00580614321434,-0.00113906818191,0.00114605531832,0.001603179121,0.0483335602358,0.0013096542603,0.0107846387275,0.0190707538862,-0.00037858393669,0.103612431881,0.0768883013628,0.0131485888795,1.0,0.0873927839791,0.0344549829728,0.0254863277888,0.0621190119877,0.0359392589886,-0.000855538373068,0.0386366799652,0.0771926217786,0.00509347653294,0.103527949437,0.125452330855,0.0295375857704,0.0273592736056,0.0414300558023,0.152727392229,0.00451964264431,0.122827523341,0.0218796631151,0.00379451929665,0.0212005288199,0.0090842247126,0.00127270587755,0.00475083317818,0.00622235700835,0.00357757499088,0.000250074914727,0.00757903154257,-8.57752646301e-05,0.0178158937385,0.0130929876501,0.0107432931278,0.0103883352214,0.0109339966371,0.0147317966966,0.0155212611756,0.0217568235405,0.0113323128129,0.0152058262131,0.0154200998583,0.0163080379628,0.0172473215071,0.0202299132848,0.0173516842909,0.0206861457741
Economy,-0.0235532710246,-0.00969137139758,0.0202895264903,0.000675499255387,0.00307492543861,0.00475661186773,0.00951784846682,0.024882411074,-0.0057411730951,-0.00464619726056,0.00114274110477,0.00765216970401,0.00685846002303,-0.000933412559946,0.00352734860882,0.0076568441654,0.0164808581539,0.00268217809182,0.0056910882346,0.0105416919122,0.0645151653934,0.00144635274709,-0.00326396765928,0.00133679312599,-0.00380267351103,-0.0132253960039,0.104577974496,0.0066158308657,0.0185185349524,0.0108588582505,0.112925215852,0.0140177785434,0.0608002739746,0.0873927839791,1.0,0.120608061008,0.0300452193218,0.0665266738648,0.0790860578932,0.00773761923464,0.0522514884135,0.0220582724585,0.0100281270726,0.12654214328,0.0620440289334,0.0382207541627,0.051587252002,0.0584001793603,0.0605068592705,0.0279472008807,0.104749287567,0.0248462431192,0.0253910456906,0.0316042508891,-0.000958057788571,-0.00658796933888,0.000385977497127,0.00395490989759,-0.00449362434588,-0.000589529881486,0.00936727978889,-0.00279756787031,0.0377903422684,0.0177678751429,0.0128829379504,0.010877873812,0.00484827122897,-0.00809579480897,-0.00745851006538,-0.0117656687677,-0.0124082095386,-0.0107659586389,-0.0129596169818,-0.014896024684,-0.0106930992369,-0.0156541096609,0.0251218676911,-0.00817184845394
Engine,-0.00108875178354,-0.00298261185868,0.026105703922,0.00212179377273,0.00192685585807,0.00560289332059,0.0358940896964,0.0326688261309,0.00578658791347,0.00898874966436,0.00513621173289,0.0145878841661,0.0091167672278,0.0104455336346,0.00761141375172,0.00334627626885,0.00219867503752,0.00657442158489,0.00319747959532,0.0092944978175,0.0178551730289,0.00627568473398,-0.00244465401238,0.00813929839986,0.00464147413377,-0.0132875561337,0.0175886173153,0.0193870656365,0.00743665681582,0.00860374034919,0.0743819640193,0.0246622983718,0.0211189423222,0.0344549829728,0.120608061008,1.0,0.0441055492278,0.0532236747174,0.109579388613,0.0113142342382,0.0548537908192,0.0178659512181,0.0168010176545,0.103645815433,0.0279807972946,0.110302040912,0.052301914987,0.0300933041493,0.0268361089016,0.0614029441967,0.079297706223,0.0937587526101,0.0187083761331,0.0234859409505,0.011761968116,0.00547356626805,0.00606883492942,0.0100376464245,0.00282982769278,0.00565886136701,0.0122074516251,0.0158805956953,0.0331178502876,0.018368828567,0.0241801972052,0.0271101794382,0.0167930864034,-0.00440990368855,-0.00843180754109,-0.0133898332265,-0.0135171643067,-0.00731251251577,-0.0116163534047,-0.0075374245321,-0.00179326780492,-0.0155545829145,0.00258526438627,-0.0111874079288
Exterior,0.00810673589442,-0.00738938899865,0.00811893764773,0.00502376416295,0.0116309217139,0.00024655161956,0.00232782412691,0.00286536989778,0.0145978141508,0.0112926826429,0.0148691251837,0.00437561907877,0.00881952538769,0.0276397520655,0.0156736818326,0.0127743800045,0.00788130214283,0.00010981038831,0.00105434051369,0.0069179094348,0.00150936191488,0.00216160178543,-0.000437929975589,0.000902496603978,0.00607366987953,-0.00903306203146,0.00153405008421,0.000647978548388,-0.000631830075003,0.00432371646167,0.0371376875178,-0.0022218061499,5.16084825017e-05,0.0254863277888,0.0300452193218,0.0441055492278,1.0,0.0371202571681,0.0260414768356,0.0126114421505,0.320061144289,0.00739509364557,0.0116097844062,0.0374966025647,0.0212904608983,0.0270426428774,0.0159190922112,0.026039337925,0.0225890278023,0.0292115433211,0.157721205624,0.013031371952,0.00546871692905,0.0204948442764,0.0025135221531,-0.000454227746045,0.00634056439568,0.00336136077499,0.0036576803032,0.000718716252215,0.00548897614199,0.000612799639865,0.0176513664126,0.0036678862521,0.00540773936258,0.0114498036155,0.0108886810143,0.00242668445852,0.00336399200425,0.000949959275872,0.00327504404651,-0.000569496988272,-0.000436910660283,-0.0037135995959,-0.00314291473598,-0.000675743744063,-0.0022050547326,-0.00366524346908
Features,0.00866590973563,-0.010168017524,0.0136765481352,-0.00477402430639,0.0181864719825,0.00640629010382,0.00239133567723,0.00280449456138,0.0480753184701,0.0048838765525,0.00885375188573,0.00149264485585,0.0138978759752,0.0131817608045,0.0203073633575,0.00873363577642,0.0114210376777,0.00273558715213,0.0127782847453,0.00969868146618,0.0104445963318,0.00688056958399,0.00524951001889,0.00121529933194,0.000570633369663,-0.00884266878193,0.010946393244,0.0310272820831,0.044576566903,0.0622719953246,0.0828807514805,0.0351964228077,0.0288059713771,0.0621190119877,0.0665266738648,0.0532236747174,0.0371202571681,1.0,0.050499694423,0.0384981991162,0.0762080701079,0.00906386896917,0.0431643707751,0.0920687327714,0.129752813004,0.0317361698885,0.0501490670336,0.0269231131396,0.23049500178,0.0414945732375,0.101039086815,0.0228634821191,0.00358284074012,0.0377927418875,0.0040665208475,0.00112726645406,0.00901102358943,0.0246532236616,-0.000507279988363,0.00397038308613,0.00710491489954,0.00420503428879,0.0252260840482,0.0235870486654,0.018921757799,0.0142169589873,0.00806200971168,0.01472932083,0.0181490762709,0.00886363818759,0.00773412034701,0.0163715565208,0.0110848409292,0.0150187850563,0.00819715047075,0.0121773235848,-0.000617705107172,0.0143692450295
Handling,-0.0100923551764,-0.0124510353283,-0.00686846878612,-0.00210316841927,0.0100917565552,0.00225783896055,0.015946353435,0.0105066628838,0.00456075848489,0.00334440340507,-0.00347149358857,0.00539691900903,0.00771311646378,0.00279614242876,0.00301595995787,0.0112826866931,0.0068120268402,0.00745079743591,-0.00457992416052,0.00260509867323,0.00379411054473,0.00350154517863,-0.0048711387446,0.0234598498753,0.000769275217979,-0.00645180673311,0.00848496112445,0.0195928757863,0.0121813639733,0.0254133106423,0.106391570023,0.0196352155405,0.00770128480207,0.0359392589886,0.0790860578932,0.109579388613,0.0260414768356,0.050499694423,1.0,0.107095029192,0.0447965662015,0.0103164317793,0.00752453497869,0.102143599082,0.0179799981407,0.0491578794762,0.0809960195928,0.0478190054589,0.0600021041506,0.0418140845454,0.0775717321181,0.00570140202843,0.0243842579148,0.180715882102,0.00329122937059,0.00190416502458,0.00309397563958,0.00262584396568,0.00170413165003,0.00301448734631,0.00934497258354,-0.0045568701231,0.017018471052,0.0122712402168,0.00956897852627,0.0114635113058,0.00843248968388,0.0125165062442,0.00468731099552,0.00339469869737,0.00365945074846,0.00630320338581,-0.00042536786466,0.012229236061,0.0171485084048,0.00701809549198,0.00246375375822,0.0118273017453
Heated Seats / Strg,0.001589497738,-0.00488791499928,0.00681497720675,-0.00590897558765,0.00239731815159,-0.00397343287977,-0.0021222011055,-0.000959077444232,0.00621462118727,-0.00451081277231,-0.00448161963869,-0.00149930680824,0.00305533296991,0.000109244265542,-0.00430017543583,-0.000849748231601,0.000185092211821,0.00986292107773,0.00155417529811,0.000580318872431,-0.00189781767917,0.00500367853843,-0.00634671116149,-0.000868113018112,0.00476555601253,-0.000108870181174,-0.00254700969242,0.0207665559362,0.0320409586995,0.0414284025228,0.0108855311045,0.00530047931485,0.00731208721734,-0.000855538373068,0.00773761923464,0.0113142342382,0.0126114421505,0.0384981991162,0.107095029192,1.0,0.0196924662489,-0.00237686706658,0.00737399751878,0.0138446648117,0.00249487507082,0.0159370729631,0.00534210606791,0.00180135670676,0.00827760092046,0.237459666764,0.00391363868662,0.00591421352256,0.0155002800692,0.191477717815,-0.00241389714261,-0.00220547628727,0.00165168871102,0.00636141170822,0.00388387429864,0.00414572223727,0.00454898708982,0.00457190877077,0.00301473476321,0.00645242665688,0.00395763341201,0.00189926188614,0.00522760226286,9.07954006143e-05,-0.00055875137716,0.00105063949284,0.0045789285319,0.00292968009811,0.00261276401491,0.00148752719901,-0.00127176060113,0.00399343002741,-0.00400291303004,-0.000495557467699
Interior,0.00175965775976,-0.00698569088641,0.0178789442424,0.00843267014678,0.019331598348,0.00848902891495,0.00472113291947,0.0023887464438,0.0130073778654,0.00413331534029,0.01115234227,0.00493311945689,0.0159042293573,0.0160430581037,0.0258286906111,0.0204815988758,0.0101981025012,0.00600987296029,0.0087168739958,0.00818334325611,0.00135717738643,-0.000480954407058,1.16145333006e-05,0.014220607098,-1.62430024927e-05,-0.00952374844986,0.00012236241543,0.0041511689445,0.0150987444657,0.00561647909449,0.07970285299,0.0136369411692,0.0301406755806,0.0386366799652,0.0522514884135,0.0548537908192,0.320061144289,0.0762080701079,0.0447965662015,0.0196924662489,1.0,0.00407051265564,0.0234956689737,0.0537287037774,0.0219196044731,0.0577153500897,0.0421539817076,0.0955390579537,0.0251758331016,0.0583504985449,0.137602389253,0.0173770318076,0.0264369693557,0.0228444870172,0.00930600547068,0.00336344887466,0.00750395474976,0.00482106074842,0.00212473332461,0.00403618281046,0.0124714916929,-0.00225430656613,0.0215901622281,0.0188879343503,0.025793309342,0.0134928821379,0.00713080357975,0.0017969324042,0.00045234078973,-0.00390447108749,-0.00100015013177,-0.00148995095593,-0.00163471242204,-0.00100200596144,0.00141943512148,-0.00202446690982,-0.010124276621,-0.00423131024591
Maintenance,0.00282825494069,-8.82925637162e-05,-0.0132991135998,-0.00301403848097,-0.00489299628008,0.00123242335113,-0.00875040816261,-0.00622070118764,-0.00427512367997,0.0056356271524,-0.0026510692298,0.00654556027256,-0.00283370447703,-0.00237337605148,-0.00141348021982,0.00316020397512,0.00177079160433,0.00489964722265,0.000414177757394,-0.00289624519456,0.00183267745698,0.000289480843451,0.00172123733879,-0.00761440692519,0.00123834787933,0.0266876606466,-0.00253806727277,0.00901646333743,-0.00330577795394,-0.00300339454732,0.00784299622079,0.051464238513,0.00736812381301,0.0771926217786,0.0220582724585,0.0178659512181,0.00739509364557,0.00906386896917,0.0103164317793,-0.00237686706658,0.00407051265564,1.0,0.00212885331997,0.0215923352328,0.0202641778152,0.0132667517376,0.0120127881653,0.0018518013403,0.0141453699938,-0.00249724467917,0.017955447409,0.00595983088643,0.00336408368364,-0.00470300391287,2.12216859729e-05,0.00277463537855,0.0010963113448,-0.00194396171231,-0.000594690682594,0.0011595405775,0.000301816068466,0.00166415002635,-0.00555514255158,-0.00860858307472,0.00536044499456,-0.00445332890511,-0.00114067511055,0.00171809844085,0.00540823808766,0.00211902979136,0.00413312967816,0.00457470341404,0.00479911711724,0.00572544168659,0.0100712170913,0.00362050684698,0.00939358086315,0.00789958495113
Navigation,-0.00319696575354,-0.0041090518386,0.0173884374807,-0.00355635007377,0.00340516282106,-0.00255802239447,0.00238744712709,0.00292260733908,0.0107211604995,0.00226926954104,0.000287853460574,0.00563797881751,-0.00119519281471,0.00453824293581,0.00311689013052,-0.000830153900014,0.0135915142422,0.00776888396101,0.00113331075455,-0.000125689951324,0.00794481786574,0.00823343957565,0.00964995358259,0.0091744003856,0.00749036346231,-0.00674525953171,0.00649188977037,0.062828234281,0.117216210762,0.0336106087272,0.0183189407589,0.0126271647002,0.0468039620702,0.00509347653294,0.0100281270726,0.0168010176545,0.0116097844062,0.0431643707751,0.00752453497869,0.00737399751878,0.0234956689737,0.00212885331997,1.0,0.0157473318373,-0.00514848348514,0.0188216732734,0.0159914662759,-0.000255268131937,0.0226807384477,0.0417011567447,0.0141674450889,0.0130756469622,-0.00366186622724,0.00982262818261,0.00545577182756,0.000888738066885,0.00939882019643,0.0335953754064,0.00381676294588,-0.00153002168351,0.00286381506489,-0.000406127189341,0.0163937231668,0.0265706781979,0.0364559592116,0.0196652748583,0.012178892044,0.000131051588187,-0.00375341284197,-0.00277837684268,-0.0200980356615,-0.00345525373007,-0.000692913011774,-0.0009758297485,-0.000796666203384,0.000674036376544,-0.012527335018,-0.0150833069755
Performance,0.00372291696279,-0.000261058520457,-0.0105905752259,-0.00308666031027,0.00748737516143,0.00392583917704,0.0336250983859,0.0238884984963,0.00932887306509,0.011638683401,0.0109842956798,0.018864802747,0.0147566449367,0.0123693431265,0.0175126278368,0.0141960036728,0.0091787062181,0.012216130775,0.00934236158714,-0.00197327048787,0.0146064288729,0.00830095349506,-0.00238992693244,0.0352581069888,0.00409191814921,-0.0180421594876,0.0278628702655,0.0110467282975,0.0192770830777,0.0241293480311,0.177160279763,0.06431432326,0.0322409051967,0.103527949437,0.12654214328,0.103645815433,0.0374966025647,0.0920687327714,0.102143599082,0.0138446648117,0.0537287037774,0.0215923352328,0.0157473318373,1.0,0.0522749582382,0.0642514351563,0.0511806039761,0.0685558571715,0.145959192554,0.0922263595804,0.100298625898,0.0454087245301,0.00891443612682,0.149934122046,0.0241382079848,0.0173092348293,0.0233390019285,0.0265152149446,0.0205732243563,0.0204879787484,0.0241142920575,0.0117656451211,0.044930563722,0.018007286516,0.000624652036126,0.0133754372125,0.0149143667395,0.0196924598232,0.0156529518721,0.000425345260605,-0.00128366405392,0.0123435450163,0.00553621608969,0.0172686353324,0.0341000185558,0.00749935223067,0.0128580672194,0.0272175763599
Price,0.00369131050102,-0.00738412033985,0.00946165761445,-0.00782332832779,0.0214059324796,0.00146770943958,0.00799079599658,0.0115892441052,0.0222671863657,0.00425576828543,0.0076787636518,0.00720856026318,0.00506737791364,0.00221773682989,0.0116880659378,0.017060003533,0.0059220242259,0.00133874626784,0.0128699919971,0.0597203341765,0.012325104561,0.00453461882159,1.56474909037e-05,0.00199678992659,0.00369551262709,-0.00987987084341,0.017562621883,-0.00131943593759,0.0053621735876,0.00153060826136,0.0430429332552,0.0271185704676,0.00945217528636,0.125452330855,0.0620440289334,0.0279807972946,0.0212904608983,0.129752813004,0.0179799981407,0.00249487507082,0.0219196044731,0.0202641778152,-0.00514848348514,0.0522749582382,1.0,0.00797033472054,0.0190335358564,0.0201600593613,0.0376844395794,0.0150682998011,0.0781165921999,0.0032090637457,-0.003703354609,0.017302401628,0.000500116427265,-0.00193608002725,-0.000890043349821,-0.00399269520486,-0.00462333051514,-0.00360756422655,0.00205413995543,-0.00341112060977,0.0163056280119,-0.0025123288656,-0.00202502800075,0.00609980628059,0.00330529575091,0.00216198696544,0.00389767315112,0.00593657087408,-0.00221726069074,-0.00185813082064,0.00196229364717,0.00208213407748,-0.00426737597324,0.000699576308415,0.0135743829952,0.0105332720326
Quietness,-0.00212484348322,-0.00304974608244,0.0300432284361,-0.00393455032473,0.00639433467194,0.00669178801503,0.00590057742607,0.00680167722858,0.00763457510618,0.007351359798,0.00407357845349,0.0110095815466,0.00998620288392,0.0109541318389,0.00700984614065,0.00888094372941,0.00913564368576,-0.00210361946766,0.00400060380768,0.000262946905166,0.00417239219128,0.00320555681225,0.0089141075971,0.0160827175687,-0.000702401873435,-0.00280689536263,0.0115401869532,0.0414826704264,0.0332209151363,0.0337955339079,0.135504926955,0.0298048950018,0.0301055034887,0.0295375857704,0.0382207541627,0.110302040912,0.0270426428774,0.0317361698885,0.0491578794762,0.0159370729631,0.0577153500897,0.0132667517376,0.0188216732734,0.0642514351563,0.00797033472054,1.0,0.159350465674,0.02521537555,0.0168918714003,0.0508241962111,0.024237582885,0.0392868578162,0.0168701927115,0.0229604892285,0.0265585428323,0.0139965741334,0.00725106298067,0.0092734539125,0.0116503772097,0.00799586500999,0.0121835275158,0.0141746956091,0.0188309511278,0.0281791679582,0.0220642319016,0.0232435499029,-9.86214157178e-05,-0.0106554036391,-0.010765418926,-0.0118188848272,-0.013888821106,-0.00802157279887,-0.0126833709328,-0.0160285052438,-0.00857236888175,-0.014560217474,-0.00876435579098,-0.0175231115121
Ride,-0.00642291370442,-0.000949240597151,-0.00550569341709,0.00394200217304,0.0233892882417,0.00384533814669,-0.00451714844022,-0.00166876763677,0.00215280978959,0.00164243308627,0.00172097610964,0.00462517979855,0.0138734411111,0.00431674923178,0.00879087127077,0.0132050402508,0.0105517802147,-0.000167996137311,0.00777247095938,0.00650025977401,0.00277966230936,-0.000445356548959,0.00345828721017,0.030711361785,0.00673708513564,-0.00191580126996,0.00398171644017,0.00363046499528,0.004934217587,0.00402982664361,0.301057115023,0.00995478284325,0.00159790319463,0.0273592736056,0.051587252002,0.052301914987,0.0159190922112,0.0501490670336,0.0809960195928,0.00534210606791,0.0421539817076,0.0120127881653,0.0159914662759,0.0511806039761,0.0190335358564,0.159350465674,1.0,0.0519179829148,0.0443529659668,0.0336641004883,0.0515360067073,0.0238841992433,0.00621335307196,0.0235859133103,0.00456794400725,0.00522840342179,0.00463500470411,0.00742445918264,0.00669514843681,0.0061668732781,0.00720828108603,0.00202014402418,0.00310076625351,0.00883194277698,0.000265528482291,0.00506010842611,0.00619307118278,0.00723563793791,0.00794423722941,0.00427024870447,0.00552080316035,0.0071756972657,0.00316360636607,0.0129635967404,0.0104695517936,0.0067884820334,-0.0218637244082,0.00826824577385
Roominess,-0.00810180317792,-0.00561704335996,-0.00331557250361,0.0130688934254,0.0186435577479,0.00678530843007,-0.00255757205109,-0.00407071902877,0.000730575884347,-4.64629565904e-05,0.00279466126733,0.00636603356218,0.0197910106514,0.00999379796275,0.0128585066536,0.0485297263056,0.0242004655961,-0.00201241067915,0.0251038671916,0.00966266787397,0.00316921628252,0.00241884625197,0.00177354913831,0.00940926199807,0.00437788751172,0.00439828260077,0.010968080258,0.00160230453206,-0.000973263632173,0.00487651337646,0.120764725491,0.00293615726026,0.000525217077672,0.0414300558023,0.0584001793603,0.0300933041493,0.026039337925,0.0269231131396,0.0478190054589,0.00180135670676,0.0955390579537,0.0018518013403,-0.000255268131937,0.0685558571715,0.0201600593613,0.02521537555,0.0519179829148,1.0,0.0390342739255,0.128437982094,0.0492269726985,0.00702882813947,0.0582766919426,0.0300979404959,0.00300374571286,0.00113765686398,-0.000365201830328,0.00300939362258,0.00399053402353,0.00537929020376,0.00287408650143,0.0022586737292,-0.00023576203412,0.00628162846301,-0.00141050676169,-0.00218088856645,-0.00203200803346,0.00507720881886,0.00741089094729,0.00934325575969,0.00709724955302,0.00440704976279,-0.000386816730023,0.00881835652026,-9.94966172252e-05,0.00646878787935,-0.0131447045603,0.00416729421651
Safety,0.00691236427033,-0.018086080873,-0.0325218283375,-0.00737414468359,0.0128134618214,0.0142984984632,0.000744908506021,-0.00983562707518,0.0206939511923,-0.00517265829843,0.00914061204206,0.00277995120747,0.00756024301397,0.0051777268963,0.00887273617294,0.00473885719773,0.00350261023196,0.00617755377765,0.00517620434291,-0.0027916285597,-0.00631408706833,0.00675025602017,-0.00270580860146,0.0176367827565,0.00113863544124,0.00442019706235,0.00118499383243,0.000616134369975,0.0123826830263,0.0418571289103,0.124692904482,0.021402405468,0.00598397756542,0.152727392229,0.0605068592705,0.0268361089016,0.0225890278023,0.23049500178,0.0600021041506,0.00827760092046,0.0251758331016,0.0141453699938,0.0226807384477,0.145959192554,0.0376844395794,0.0168918714003,0.0443529659668,0.0390342739255,1.0,0.0177753037299,0.0808190250397,0.00994046886513,0.00128988180719,0.0427459925269,0.000687316297359,-0.00713810309521,0.00506058320439,0.00150922939158,-0.00719636256785,-0.000665313757737,0.00313095518407,-0.00986275948918,0.00632607620604,0.00123384693906,-0.00330476909973,0.000426004843862,0.00132796028552,0.0213740924145,0.0178384409067,0.0252797475988,0.0169999707591,0.0251186199817,0.0138777506571,0.0268059605524,0.0185450590812,0.0278266133282,0.00573368121457,0.0270188310388
Seats,-0.0126505095327,0.00210218123434,0.0435352937664,-0.00160433382776,0.014840088198,0.00574673492812,0.00181380423077,-0.00484040435896,0.00480245563038,0.00177674587538,-0.00418681141126,0.00275641043251,0.0190417742878,-0.0050817112736,0.00185307441367,0.009866439816,0.0129282651792,0.00475058041189,0.0132214949361,0.00667347152825,0.00616214523026,0.00635730533517,0.00135503092402,0.00767915073587,0.00155427601108,-0.0154630035958,0.00108048956272,0.0131723788094,0.025529567722,0.0411931174494,0.122517761368,0.00854287674319,0.032441077078,0.00451964264431,0.0279472008807,0.0614029441967,0.0292115433211,0.0414945732375,0.0418140845454,0.237459666764,0.0583504985449,-0.00249724467917,0.0417011567447,0.0922263595804,0.0150682998011,0.0508241962111,0.0336641004883,0.128437982094,0.0177753037299,1.0,0.0250819139481,0.00669535895256,0.0733282861035,0.0694828229185,0.00965849397142,0.00517535591461,0.0068191846255,0.00809266089433,0.0274861109316,0.00485531360545,0.01071550313,0.00340062962057,0.0223174733817,0.0290166648857,0.0337381676965,0.0170140657151,0.00750720031253,-0.00976278723408,-0.0186075070863,-0.0237483588582,-0.0134435288202,-0.0296882750759,-0.015937568033,-0.0168969195975,-0.0125334918411,-0.0152336659146,-0.0192189904945,-0.0322207778873
Styling,-0.00155783483962,-0.0139352392218,-0.015787456765,0.00294392330563,0.0168979444692,0.00418010203895,0.00704227279588,0.00367231145758,0.0177101797266,0.0076698296353,0.00727919488023,0.00972986372933,0.00616716849518,0.0206061076643,0.0346848703687,0.0116175984018,0.00888499437511,0.00258832558702,0.00600812518183,0.0144780274807,0.00824631165812,0.00553636553897,0.00389599005741,0.014251776626,0.00874054062475,0.00611144863344,0.00724295978684,0.00714080815065,0.0111555380924,0.0176836607525,0.118803535179,0.0230959443344,0.0116914040974,0.122827523341,0.104749287567,0.079297706223,0.157721205624,0.101039086815,0.0775717321181,0.00391363868662,0.137602389253,0.017955447409,0.0141674450889,0.100298625898,0.0781165921999,0.024237582885,0.0515360067073,0.0492269726985,0.0808190250397,0.0250819139481,1.0,0.01329871203,0.0186526830701,0.0253468443827,0.00743998836915,0.0054410137639,0.0119302232508,0.0088540947344,0.00649078540942,0.00260443628782,0.011694310737,0.00457367839627,0.0153049092489,0.0142363629184,0.0100364512443,0.00659401933447,0.00395516563107,0.0327397748618,0.0259924017599,0.0207980660903,0.0191068044259,0.0180434299291,0.017128643636,0.0209145509082,0.0201908372584,0.0180739836817,0.00913885557776,0.0240162739271
