,0,ID,Mileage,Age,Drive-City,Drive-Highway,Drive-Rural,First New,Gender,Income,Education,Conquest,Consumer Reports,Knowledgeable,Fuel Grade,Grade,Marital Status_Divorced/Widowed/Separated,Marital Status_Living With Sig Oth/Dom Prtnr,Marital Status_Married,Marital Status_Single/Not Married
32196,7,47218,2,35,1,0,0,0,1,4,2,0,0,0,1,2,1.0,0.0,0.0,0.0
32197,4,43120,2,60,0,1,0,0,1,4,3,1,0,0,1,1,0.0,0.0,1.0,0.0
32198,0,10798,2,57,1,0,0,0,0,3,3,1,0,0,1,2,0.0,0.0,1.0,0.0
32199,6,6778,2,70,0,1,0,0,0,4,3,0,0,0,1,2,0.0,0.0,1.0,0.0
32200,5,13629,1,51,1,1,0,0,1,5,3,1,0,0,1,3,0.0,0.0,0.0,1.0
32201,0,51814,2,59,1,1,0,0,1,5,5,1,1,0,1,3,0.0,0.0,1.0,0.0
32202,2,56885,1,77,0,1,0,0,1,2,3,0,0,0,2,3,0.0,0.0,1.0,0.0
32203,0,3993,2,55,0,1,0,0,1,3,2,1,0,0,3,1,1.0,0.0,0.0,0.0
32204,2,8208,2,76,1,0,0,0,0,5,5,0,0,0,1,1,0.0,0.0,1.0,0.0
32205,0,2968,2,59,0,1,0,1,1,2,2,0,0,0,1,2,0.0,0.0,1.0,0.0
32206,5,43195,2,51,1,0,0,0,1,1,2,0,0,0,1,2,0.0,0.0,1.0,0.0
32207,0,17105,1,56,1,0,0,0,0,4,5,0,0,0,1,3,0.0,0.0,1.0,0.0
32208,4,4956,2,62,1,1,0,0,0,4,4,1,0,0,1,2,0.0,0.0,1.0,0.0
32209,3,30991,2,28,1,1,0,0,0,4,2,0,0,1,1,3,0.0,0.0,0.0,1.0
32210,5,1164,2,50,0,1,0,1,1,4,2,1,0,1,3,1,0.0,0.0,0.0,1.0
32211,2,11463,2,82,0,1,1,0,0,4,3,0,1,0,1,2,0.0,0.0,1.0,0.0
32212,7,3447,2,31,1,0,0,1,1,4,2,0,0,0,1,2,0.0,0.0,1.0,0.0
32213,1,53436,2,42,1,1,0,0,0,3,3,1,0,0,1,3,0.0,0.0,0.0,1.0
32214,5,46925,2,50,1,0,0,1,1,3,2,1,0,0,1,1,1.0,0.0,0.0,0.0
32215,5,20736,3,48,0,1,0,1,1,5,4,1,0,0,1,1,0.0,0.0,0.0,1.0
32216,5,14016,1,51,1,1,1,0,0,3,3,1,0,0,2,1,0.0,0.0,1.0,0.0
32217,1,28553,2,40,0,1,0,0,1,4,2,0,0,0,1,1,0.0,0.0,0.0,1.0
32218,1,38805,1,43,1,0,0,0,0,4,3,1,0,0,1,2,0.0,0.0,1.0,0.0
32219,6,48812,2,66,1,0,0,0,0,3,4,0,0,0,1,3,0.0,0.0,1.0,0.0
32220,6,16141,1,66,0,0,1,0,1,5,5,0,0,0,1,2,1.0,0.0,0.0,0.0
32221,6,38077,1,70,1,1,0,0,0,4,3,1,0,0,1,2,1.0,0.0,0.0,0.0
32222,7,38797,1,32,1,0,0,0,0,3,3,1,0,0,2,2,0.0,0.0,1.0,0.0
32223,1,3871,2,41,1,0,0,0,0,5,4,0,0,0,3,3,0.0,0.0,0.0,1.0
32224,6,57714,1,66,1,0,0,0,0,5,7,0,0,0,1,1,0.0,0.0,1.0,0.0
32225,0,55671,1,56,0,1,0,0,1,3,4,1,0,0,1,3,0.0,0.0,1.0,0.0
32226,3,50847,2,22,1,0,0,1,1,2,2,1,0,0,1,3,0.0,0.0,0.0,1.0
32227,5,49009,2,50,1,0,0,0,1,4,3,1,0,0,1,2,0.0,0.0,0.0,1.0
32228,5,26858,2,48,1,0,0,0,0,5,5,1,0,0,1,3,0.0,0.0,1.0,0.0
32229,5,48557,2,49,1,0,0,0,1,3,6,1,0,0,1,3,0.0,1.0,0.0,0.0
32230,5,49487,2,49,1,0,0,0,1,4,3,0,0,0,1,2,1.0,0.0,0.0,0.0
32231,4,7274,2,61,0,0,1,0,0,4,6,0,0,0,2,3,0.0,0.0,1.0,0.0
32232,1,8337,2,46,0,0,1,0,1,2,4,0,0,0,1,3,0.0,0.0,1.0,0.0
32233,4,53593,2,60,1,0,0,0,0,3,6,0,0,0,1,3,0.0,0.0,1.0,0.0
32234,3,52625,2,29,1,1,0,0,0,4,3,0,0,0,1,2,0.0,0.0,0.0,1.0
32235,6,29062,2,67,0,1,0,0,0,4,2,0,0,0,1,2,0.0,0.0,1.0,0.0
32236,3,1544,2,26,1,0,0,1,1,3,2,1,0,0,1,1,0.0,0.0,1.0,0.0
32237,1,24792,2,44,1,0,0,0,1,5,2,0,0,0,1,1,1.0,0.0,0.0,0.0
32238,5,41292,2,52,1,1,0,0,0,5,4,0,0,0,1,2,0.0,0.0,1.0,0.0
32239,1,55211,1,41,1,0,0,0,0,3,3,1,0,0,1,1,0.0,0.0,0.0,1.0
32240,3,50944,2,26,1,0,0,0,1,5,5,0,0,0,1,2,0.0,0.0,1.0,0.0
32241,0,20231,3,56,1,0,0,0,0,4,3,0,1,0,2,3,0.0,0.0,1.0,0.0
32242,1,19887,3,43,1,1,0,0,1,3,6,1,1,0,1,3,0.0,0.0,1.0,0.0
32243,1,59840,2,40,0,1,0,0,1,2,2,1,0,0,1,1,0.0,0.0,0.0,1.0
32244,6,56754,1,67,1,0,0,0,1,3,2,1,0,0,1,2,0.0,0.0,1.0,0.0
32245,0,44962,2,57,0,0,1,0,1,3,2,0,0,0,1,3,0.0,0.0,1.0,0.0
32246,1,34278,2,46,1,0,0,1,1,4,3,1,0,0,1,3,0.0,0.0,1.0,0.0
32247,0,53313,2,55,1,0,0,0,0,3,3,0,0,0,2,2,1.0,0.0,0.0,0.0
32248,1,48361,2,40,1,0,1,0,1,3,3,1,0,0,1,3,0.0,0.0,1.0,0.0
32249,4,30774,2,65,0,0,1,0,1,4,2,1,0,0,1,1,1.0,0.0,0.0,0.0
32250,1,6311,2,41,1,0,0,0,0,4,3,0,0,1,1,2,0.0,0.0,1.0,0.0
32251,1,7555,2,44,0,1,0,0,0,3,4,0,0,0,1,2,0.0,0.0,1.0,0.0
32252,7,49717,2,36,1,1,0,1,0,4,5,1,0,0,1,2,0.0,0.0,1.0,0.0
32253,2,17042,1,76,1,0,0,0,0,3,4,1,0,0,2,2,0.0,0.0,1.0,0.0
32254,5,55621,1,50,0,0,1,0,0,3,3,0,0,0,1,2,0.0,0.0,0.0,1.0
32255,5,19251,2,49,0,1,0,0,0,1,5,0,0,0,1,2,0.0,0.0,1.0,0.0
32256,1,4832,2,39,1,1,0,0,0,4,3,0,0,0,1,3,0.0,0.0,1.0,0.0
32257,0,31721,2,56,1,0,0,0,1,5,9,0,0,0,1,1,0.0,0.0,1.0,0.0
32258,0,23432,2,56,0,1,0,0,1,4,5,1,0,1,1,2,0.0,0.0,0.0,1.0
32259,1,60239,2,41,1,0,0,1,0,4,4,0,0,0,2,2,0.0,0.0,1.0,0.0
32260,5,4655,2,49,1,0,0,0,1,4,3,0,0,0,1,1,0.0,0.0,1.0,0.0
32261,4,6872,2,63,0,1,0,0,1,2,5,1,0,0,1,2,0.0,0.0,1.0,0.0
32262,6,9556,2,66,0,1,0,0,0,5,5,1,1,0,1,2,0.0,0.0,1.0,0.0
32263,5,51399,2,47,0,1,0,0,1,4,3,0,0,0,1,1,0.0,0.0,0.0,1.0
32264,4,32691,2,61,0,1,0,0,1,3,4,0,0,0,1,3,0.0,0.0,1.0,0.0
32265,4,15760,1,61,1,0,0,1,0,4,2,0,0,0,1,2,0.0,0.0,1.0,0.0
32266,7,3487,2,33,0,1,0,1,0,4,3,0,0,0,1,1,0.0,0.0,0.0,1.0
32267,3,9710,2,25,1,0,0,0,1,4,2,1,0,0,1,1,0.0,1.0,0.0,0.0
32268,4,46475,2,65,1,0,0,0,1,4,3,0,0,0,1,3,1.0,0.0,0.0,0.0
32269,2,19813,3,74,1,1,0,0,0,4,2,0,1,1,1,1,0.0,0.0,1.0,0.0
32270,2,58914,2,90,0,0,1,0,1,3,2,1,0,0,1,3,1.0,0.0,0.0,0.0
32271,1,42122,3,46,0,0,1,0,1,3,1,0,0,0,1,1,1.0,0.0,0.0,0.0
32272,0,35175,1,58,1,0,0,0,1,4,3,1,0,0,1,3,0.0,0.0,1.0,0.0
32273,5,20971,2,52,1,0,0,0,0,4,3,1,0,0,1,1,0.0,0.0,1.0,0.0
32274,0,34629,2,59,1,0,0,0,0,4,8,0,0,0,1,2,0.0,0.0,1.0,0.0
32275,6,47480,2,66,0,0,1,0,0,4,3,0,0,0,2,3,1.0,0.0,0.0,0.0
32276,5,10585,2,47,1,0,0,0,1,4,4,1,0,0,2,1,0.0,0.0,0.0,1.0
32277,2,55965,1,74,1,0,0,0,0,3,2,0,1,1,1,3,0.0,0.0,1.0,0.0
32278,6,36020,1,69,1,0,0,0,1,2,3,0,1,0,1,3,0.0,0.0,1.0,0.0
32279,0,6049,2,56,1,0,0,0,1,3,4,0,0,0,1,3,0.0,0.0,1.0,0.0
32280,3,50492,2,24,1,0,1,1,0,4,2,1,0,0,1,1,0.0,0.0,0.0,1.0
32281,4,14888,1,65,1,0,1,0,1,4,2,1,0,0,2,1,1.0,0.0,0.0,0.0
32282,6,6761,2,69,1,1,0,1,0,4,2,1,1,1,1,2,1.0,0.0,0.0,0.0
32283,1,10959,2,41,1,0,0,0,0,4,3,1,0,0,1,1,0.0,0.0,1.0,0.0
32284,6,38882,1,73,0,0,1,0,0,3,5,0,0,0,1,3,0.0,0.0,1.0,0.0
32285,4,12076,2,62,1,1,1,0,1,4,2,0,0,0,1,1,1.0,0.0,0.0,0.0
32286,7,52640,2,33,0,0,1,0,0,2,3,0,0,0,1,2,0.0,0.0,1.0,0.0
32287,1,26607,2,41,1,0,0,0,1,4,4,0,0,0,1,3,0.0,0.0,1.0,0.0
32288,4,55041,1,61,1,0,0,0,0,2,3,0,0,0,1,2,0.0,0.0,1.0,0.0
32289,4,56845,1,63,0,1,0,0,0,3,4,0,0,0,1,3,0.0,0.0,1.0,0.0
32290,5,52824,2,50,1,1,0,0,0,3,3,0,0,0,1,2,0.0,0.0,1.0,0.0
32291,5,36027,1,51,1,0,0,0,0,2,3,0,0,0,3,3,0.0,0.0,1.0,0.0
32292,6,59102,2,70,1,0,0,0,1,3,2,1,0,0,1,3,1.0,0.0,0.0,0.0
32293,7,35516,1,37,1,0,0,1,0,5,2,1,0,0,1,1,1.0,0.0,0.0,0.0
32294,3,10796,2,25,1,0,0,1,0,3,2,1,0,0,3,1,0.0,0.0,0.0,1.0
32295,5,10237,2,51,1,0,0,1,0,5,2,1,0,0,1,1,0.0,0.0,1.0,0.0
32296,4,14556,1,62,0,0,1,0,1,5,5,1,0,0,1,1,0.0,0.0,1.0,0.0
32297,7,6010,2,30,1,1,0,0,1,3,5,1,0,0,2,2,0.0,0.0,1.0,0.0
32298,6,53835,2,72,1,0,0,0,0,4,4,1,1,0,1,2,0.0,0.0,1.0,0.0
32299,5,33045,2,52,1,0,0,0,1,4,3,0,1,0,1,2,0.0,0.0,0.0,1.0
32300,3,2792,2,23,1,0,0,1,1,3,1,0,0,1,1,1,0.0,0.0,0.0,1.0
32301,5,24798,2,51,0,0,1,0,1,3,2,1,0,0,1,1,1.0,0.0,0.0,0.0
32302,0,22487,2,57,0,1,0,0,0,2,6,1,0,0,1,2,0.0,0.0,1.0,0.0
32303,5,10074,2,47,1,0,0,0,1,3,5,0,0,0,1,3,0.0,0.0,1.0,0.0
32304,5,33732,2,47,1,0,0,0,1,2,1,1,0,0,1,1,1.0,0.0,0.0,0.0
32305,3,26787,2,30,1,0,0,0,1,4,2,0,0,0,1,3,0.0,0.0,0.0,1.0
32306,6,18552,2,73,1,0,0,0,1,3,2,0,0,0,1,2,0.0,0.0,1.0,0.0
32307,6,17969,2,67,1,1,0,0,1,5,5,1,1,0,1,1,1.0,0.0,0.0,0.0
32308,4,51929,2,61,1,0,0,0,1,2,1,1,0,0,1,1,1.0,0.0,0.0,0.0
32309,1,19837,3,44,1,1,0,1,0,5,2,0,0,0,2,2,0.0,0.0,1.0,0.0
32310,0,8881,2,55,1,0,0,0,0,3,4,0,0,0,1,1,0.0,0.0,1.0,0.0
32311,1,49637,2,42,0,1,0,0,0,4,6,0,0,0,1,1,0.0,0.0,1.0,0.0
32312,7,29048,2,35,0,1,0,1,1,4,3,1,0,0,1,1,0.0,0.0,0.0,1.0
32313,4,8296,2,63,1,0,0,0,0,3,6,0,0,1,1,3,0.0,0.0,1.0,0.0
32314,7,5529,2,33,0,1,0,0,1,4,3,1,0,0,1,2,0.0,0.0,0.0,1.0
32315,1,29174,2,46,1,0,0,0,1,3,1,0,0,0,1,1,1.0,0.0,0.0,0.0
32316,0,20513,3,56,0,1,0,0,0,5,5,1,0,0,1,3,0.0,0.0,1.0,0.0
32317,7,57105,1,38,0,1,0,0,1,5,4,1,0,0,1,1,0.0,1.0,0.0,0.0
32318,3,34551,2,25,1,1,0,1,1,4,1,1,1,0,1,1,0.0,0.0,1.0,0.0
32319,4,39111,1,63,1,0,0,0,1,4,3,0,1,0,1,3,0.0,0.0,1.0,0.0
32320,7,39284,1,32,1,1,0,0,1,4,2,1,0,0,1,2,0.0,1.0,0.0,0.0
32321,7,8315,2,31,1,1,1,0,1,4,2,0,0,1,2,1,0.0,0.0,1.0,0.0
32322,4,30527,2,61,1,0,0,0,0,3,2,1,0,0,1,2,0.0,0.0,1.0,0.0
32323,5,40566,2,53,1,1,0,0,1,3,3,0,0,0,1,1,1.0,0.0,0.0,0.0
32324,5,46311,2,49,0,1,0,0,0,4,4,0,0,0,3,1,0.0,0.0,1.0,0.0
32325,2,15296,1,83,1,0,0,0,1,5,5,1,0,0,1,3,0.0,0.0,1.0,0.0
32326,3,1807,2,29,1,1,0,1,0,4,3,1,0,0,3,3,0.0,0.0,1.0,0.0
32327,1,6443,2,41,1,1,0,0,0,4,4,0,0,0,1,2,0.0,0.0,1.0,0.0
32328,0,50582,2,59,0,1,0,0,0,5,2,1,0,1,1,1,0.0,0.0,1.0,0.0
32329,3,50368,2,26,1,1,0,0,1,3,1,0,0,0,1,2,0.0,0.0,0.0,1.0
32330,1,33396,2,42,0,0,1,0,0,4,5,1,0,1,1,3,0.0,0.0,1.0,0.0
32331,4,55266,1,63,1,0,0,0,1,3,2,1,0,0,1,3,1.0,0.0,0.0,0.0
32332,1,15002,1,41,1,1,0,0,0,5,6,0,0,0,1,2,0.0,0.0,1.0,0.0
32333,7,23173,2,35,1,0,0,1,1,4,2,1,0,0,1,1,0.0,0.0,0.0,1.0
32334,7,28900,2,33,1,1,0,0,0,4,5,0,0,0,2,3,0.0,0.0,0.0,1.0
32335,4,2741,2,63,1,0,0,0,1,5,5,1,0,0,1,1,0.0,0.0,1.0,0.0
32336,5,11522,2,50,1,1,0,0,1,3,3,1,0,0,2,2,0.0,0.0,0.0,1.0
32337,0,42210,3,59,1,0,0,0,0,4,5,0,0,0,2,3,0.0,0.0,1.0,0.0
32338,1,45062,2,45,0,1,0,0,0,3,2,0,0,0,1,2,0.0,0.0,0.0,1.0
32339,4,14077,1,64,0,1,0,0,0,3,2,0,1,0,1,3,0.0,0.0,1.0,0.0
32340,0,47077,2,56,0,1,0,0,0,4,1,0,0,0,1,2,0.0,1.0,0.0,0.0
32341,7,59930,2,34,1,1,0,0,0,3,6,0,0,0,2,2,0.0,0.0,0.0,1.0
32342,4,49673,2,62,0,1,0,0,0,3,5,1,0,0,1,1,1.0,0.0,0.0,0.0
32343,4,32845,2,61,1,0,0,0,0,3,4,1,0,0,1,3,0.0,0.0,1.0,0.0
32344,0,437,3,57,1,1,0,0,0,4,3,0,0,0,1,2,0.0,0.0,1.0,0.0
32345,5,32317,2,48,1,0,0,0,0,3,4,1,0,0,1,1,0.0,0.0,1.0,0.0
32346,0,44726,2,58,0,1,0,0,1,4,5,1,0,0,2,3,0.0,0.0,1.0,0.0
32347,2,40602,2,90,1,0,0,0,0,3,3,0,1,0,2,3,0.0,0.0,1.0,0.0
32348,1,55492,1,40,1,0,0,0,0,3,4,1,0,0,1,2,0.0,0.0,1.0,0.0
32349,7,21940,2,31,1,1,1,0,0,4,5,1,0,0,1,1,0.0,0.0,1.0,0.0
32350,1,35374,1,41,0,0,1,0,1,3,5,0,0,0,2,1,0.0,0.0,1.0,0.0
32351,6,176,3,69,1,0,0,1,1,3,2,1,0,0,1,1,1.0,0.0,0.0,0.0
32352,1,26371,2,43,1,0,0,0,1,4,3,0,0,1,1,3,0.0,1.0,0.0,0.0
32353,7,31918,2,30,1,0,0,0,0,5,5,0,0,0,3,3,0.0,1.0,0.0,0.0
32354,6,21098,2,70,1,1,0,0,1,4,3,1,0,0,1,1,0.0,0.0,1.0,0.0
32355,0,21896,2,58,0,1,0,0,1,4,3,1,1,0,1,3,0.0,0.0,1.0,0.0
32356,0,58693,2,56,0,0,1,0,1,3,3,0,1,0,1,3,0.0,0.0,1.0,0.0
32357,2,31543,2,76,0,0,1,0,1,4,3,0,0,0,1,1,0.0,0.0,1.0,0.0
32358,6,50023,2,68,0,1,0,0,0,5,4,0,0,0,1,1,0.0,0.0,1.0,0.0
32359,4,46422,2,60,1,0,0,1,0,3,1,1,0,0,3,2,1.0,0.0,0.0,0.0
32360,7,7665,2,33,0,0,1,0,0,4,3,1,0,0,1,2,0.0,0.0,0.0,1.0
32361,7,11,3,32,1,0,0,0,1,4,4,1,0,0,1,2,0.0,0.0,1.0,0.0
32362,3,43356,2,27,1,1,0,1,1,4,1,1,0,1,1,1,0.0,0.0,0.0,1.0
32363,5,476,3,50,0,1,0,0,1,3,7,1,0,0,3,3,0.0,0.0,1.0,0.0
32364,2,19160,2,74,0,1,0,0,0,5,6,0,0,0,1,1,0.0,0.0,1.0,0.0
32365,3,3056,2,26,1,1,0,1,1,3,2,0,0,0,3,3,0.0,0.0,0.0,1.0
32366,0,16612,1,55,1,0,0,0,1,4,3,0,0,0,1,3,0.0,0.0,0.0,1.0
32367,4,14718,1,64,0,0,1,0,0,4,2,0,0,0,1,3,0.0,0.0,1.0,0.0
32368,6,2323,2,73,0,1,0,0,0,4,6,1,0,0,2,2,1.0,0.0,0.0,0.0
32369,5,3856,2,48,0,1,0,0,0,3,4,0,0,0,1,2,0.0,0.0,1.0,0.0
32370,7,21492,2,38,1,0,1,1,0,4,3,0,0,0,1,2,0.0,0.0,0.0,1.0
32371,2,52151,2,77,1,0,1,0,0,3,2,1,0,0,1,2,0.0,0.0,1.0,0.0
32372,6,36913,1,73,1,0,0,0,1,3,3,1,0,0,1,2,0.0,0.0,1.0,0.0
32373,6,1096,2,67,0,1,0,0,0,4,6,0,1,0,1,3,0.0,0.0,1.0,0.0
32374,6,38204,1,66,0,1,1,0,0,5,5,1,0,0,1,3,0.0,0.0,1.0,0.0
32375,5,3036,2,51,0,1,0,0,1,2,2,1,0,1,2,3,0.0,0.0,1.0,0.0
32376,7,34812,2,33,1,0,0,0,1,4,2,1,0,0,1,2,1.0,0.0,0.0,0.0
32377,5,6473,2,50,0,0,1,0,0,2,2,0,0,0,1,2,0.0,0.0,1.0,0.0
32378,5,3788,2,50,0,1,0,1,0,5,5,1,0,0,1,2,0.0,0.0,1.0,0.0
32379,4,17513,1,61,0,0,0,0,0,2,1,1,0,0,1,1,1.0,0.0,0.0,0.0
32380,7,15041,1,37,1,0,0,0,1,5,3,0,0,0,1,1,0.0,0.0,1.0,0.0
32381,7,58456,1,36,1,0,0,1,1,3,4,0,0,0,1,1,0.0,0.0,1.0,0.0
32382,1,37864,1,41,1,0,0,0,0,3,3,1,1,1,1,2,0.0,0.0,0.0,1.0
32383,3,54920,1,26,1,0,0,0,1,4,2,1,0,0,1,1,0.0,1.0,0.0,0.0
32384,3,44314,2,21,0,1,0,1,1,3,1,0,0,0,1,1,0.0,0.0,0.0,1.0
32385,3,29702,2,28,1,0,0,1,1,4,4,0,0,0,1,2,0.0,0.0,1.0,0.0
32386,6,57610,1,67,0,1,0,0,0,5,5,0,1,1,1,2,0.0,0.0,1.0,0.0
32387,5,46110,2,50,0,0,1,0,1,4,5,1,0,0,1,1,0.0,0.0,1.0,0.0
32388,4,14190,1,65,1,0,0,0,0,5,5,0,0,0,2,3,0.0,0.0,1.0,0.0
32389,5,2131,2,52,1,1,0,0,1,5,7,1,0,0,2,3,0.0,0.0,1.0,0.0
32390,4,8247,2,64,0,0,1,0,0,5,9,0,0,0,1,3,0.0,0.0,1.0,0.0
32391,7,55794,1,33,1,0,0,1,0,4,4,0,0,0,1,3,0.0,0.0,1.0,0.0
32392,7,13658,1,34,0,1,0,0,0,2,3,0,0,0,1,2,0.0,0.0,0.0,1.0
32393,0,40203,2,58,0,1,0,1,1,3,4,1,0,0,1,2,0.0,0.0,1.0,0.0
32394,1,22427,2,46,0,1,0,0,1,3,5,1,0,0,1,1,0.0,0.0,1.0,0.0
32395,3,56874,1,28,0,1,0,0,1,5,5,1,0,0,1,2,0.0,0.0,1.0,0.0
32396,1,44389,2,40,1,0,0,0,1,5,2,1,0,0,1,3,0.0,0.0,0.0,1.0
32397,1,59138,2,40,1,0,0,0,0,5,5,1,0,0,1,3,0.0,0.0,1.0,0.0
32398,6,41144,2,66,1,0,0,0,1,3,5,0,1,0,1,3,0.0,0.0,1.0,0.0
32399,7,46218,2,32,1,1,1,0,1,5,7,1,0,0,1,2,0.0,0.0,0.0,1.0
32400,4,57013,1,61,1,0,0,0,0,4,2,0,0,0,1,1,0.0,0.0,1.0,0.0
32401,4,12732,2,65,0,0,1,0,1,4,2,0,0,0,1,3,0.0,0.0,1.0,0.0
32402,0,51034,2,58,1,0,0,0,1,2,4,1,0,0,1,1,0.0,0.0,1.0,0.0
32403,5,32562,2,49,1,0,0,0,1,2,5,1,0,0,1,1,0.0,0.0,1.0,0.0
32404,1,2162,2,41,1,0,0,0,1,5,2,0,0,0,1,3,0.0,1.0,0.0,0.0
32405,4,46418,2,63,1,1,0,0,1,4,4,0,0,0,1,3,0.0,0.0,0.0,1.0
32406,5,40639,2,53,1,0,0,0,1,3,5,1,0,0,1,2,0.0,0.0,1.0,0.0
32407,6,10879,2,72,1,0,0,0,0,2,2,1,0,0,1,1,0.0,0.0,1.0,0.0
32408,5,51163,2,47,0,1,0,0,1,5,5,1,0,0,1,3,0.0,0.0,1.0,0.0
32409,4,57084,1,61,1,0,0,0,1,2,1,1,0,0,1,1,1.0,0.0,0.0,0.0
32410,4,843,3,60,0,1,0,0,0,2,5,1,0,0,1,2,0.0,0.0,1.0,0.0
32411,1,8321,2,42,1,0,0,0,1,3,1,0,0,0,1,1,0.0,0.0,0.0,1.0
32412,4,702,3,64,0,1,0,0,1,2,1,0,0,0,1,1,0.0,0.0,0.0,1.0
32413,7,2076,2,35,0,1,0,0,1,5,7,1,0,0,1,3,0.0,0.0,1.0,0.0
32414,6,52452,2,67,0,1,0,1,0,3,2,0,0,0,1,1,0.0,0.0,1.0,0.0
32415,1,50589,2,41,0,1,0,0,0,4,2,1,0,0,1,1,0.0,0.0,0.0,1.0
32416,3,53766,2,27,1,1,0,0,1,5,2,0,0,0,2,2,0.0,0.0,0.0,1.0
32417,7,26949,2,36,0,1,1,1,0,5,2,0,1,1,1,2,0.0,0.0,0.0,1.0
32418,6,39064,1,66,0,0,1,0,0,3,4,1,0,1,2,2,0.0,0.0,1.0,0.0
32419,1,42261,3,43,0,0,1,0,1,3,1,1,0,0,3,1,0.0,0.0,1.0,0.0
32420,3,10408,2,26,1,1,0,0,0,4,2,0,0,0,1,2,0.0,0.0,0.0,1.0
32421,3,29993,2,29,1,0,0,1,0,3,3,1,0,0,3,1,0.0,0.0,1.0,0.0
32422,2,17537,1,81,1,0,0,1,1,2,2,1,0,0,1,1,0.0,0.0,1.0,0.0
32423,5,8857,2,50,1,1,1,0,0,3,3,1,0,1,3,2,0.0,0.0,1.0,0.0
32424,7,40175,2,33,1,0,0,1,0,4,4,0,0,0,1,2,0.0,0.0,1.0,0.0
32425,3,43566,2,22,0,1,0,1,0,2,2,1,0,0,1,1,0.0,1.0,0.0,0.0
32426,2,40305,2,77,1,0,0,0,0,2,2,1,0,0,1,3,0.0,0.0,1.0,0.0
32427,7,57383,1,31,1,1,0,0,0,3,2,0,0,0,1,3,0.0,0.0,1.0,0.0
32428,0,9567,2,57,0,1,0,0,0,3,5,0,0,0,1,3,0.0,0.0,1.0,0.0
32429,0,33097,2,57,0,1,0,0,1,5,4,0,1,0,3,3,0.0,0.0,0.0,1.0
32430,7,22702,2,35,1,0,0,1,1,5,5,1,0,0,1,1,0.0,0.0,1.0,0.0
32431,7,41353,2,34,1,0,0,0,0,5,5,1,0,0,1,2,0.0,0.0,1.0,0.0
32432,4,41908,2,65,1,0,0,0,0,3,4,0,0,0,2,3,1.0,0.0,0.0,0.0
32433,4,32351,2,63,1,1,0,0,1,4,1,0,0,0,1,2,0.0,0.0,0.0,1.0
32434,6,12602,2,70,0,1,0,0,1,5,3,1,1,1,3,2,0.0,0.0,1.0,0.0
32435,6,46513,2,69,0,1,1,0,0,3,2,1,0,1,1,1,0.0,0.0,1.0,0.0
32436,6,14953,1,66,0,1,0,0,0,3,4,0,0,0,2,3,0.0,0.0,1.0,0.0
32437,5,593,3,50,0,1,0,1,0,3,5,1,0,0,2,1,0.0,0.0,1.0,0.0
32438,6,52632,2,66,0,0,1,0,0,5,5,1,0,1,1,2,0.0,0.0,1.0,0.0
32439,5,29831,2,52,0,1,0,0,1,2,8,0,0,0,1,3,0.0,0.0,1.0,0.0
32440,3,9628,2,22,1,0,0,1,0,2,1,1,0,0,1,1,0.0,0.0,0.0,1.0
32441,0,48793,2,57,1,0,0,0,1,3,3,1,0,0,1,3,0.0,0.0,1.0,0.0
32442,5,58808,2,48,1,0,0,0,0,3,3,1,0,0,1,2,0.0,0.0,1.0,0.0
32443,3,48870,2,30,1,1,0,0,0,4,3,1,0,0,3,1,0.0,0.0,1.0,0.0
32444,6,52448,2,67,1,0,0,0,1,2,1,0,0,0,3,2,1.0,0.0,0.0,0.0
32445,3,50864,2,23,1,1,0,1,1,3,1,1,0,1,1,2,0.0,0.0,0.0,1.0
32446,7,21955,2,34,1,0,0,0,0,3,5,1,0,0,1,3,0.0,1.0,0.0,0.0
32447,7,50434,2,36,1,1,0,1,1,4,3,0,0,0,1,2,0.0,0.0,0.0,1.0
32448,2,59040,2,74,1,1,0,0,0,4,3,1,0,0,1,2,0.0,0.0,1.0,0.0
32449,7,34783,2,38,0,0,1,0,1,3,3,0,0,0,1,3,0.0,0.0,0.0,1.0
32450,0,13887,1,54,0,1,0,1,1,4,5,1,0,0,1,3,1.0,0.0,0.0,0.0
32451,4,18005,2,65,1,1,0,0,0,3,5,0,0,0,1,2,0.0,0.0,1.0,0.0
32452,7,51911,2,33,1,1,0,1,0,2,2,1,0,0,1,1,0.0,0.0,0.0,1.0
32453,3,23369,2,27,1,1,0,0,1,5,3,0,0,0,1,2,0.0,0.0,0.0,1.0
32454,7,49741,2,34,1,1,0,0,0,3,3,0,0,1,1,3,0.0,0.0,1.0,0.0
32455,3,9524,2,30,1,1,1,1,0,4,3,1,0,0,1,2,0.0,0.0,1.0,0.0
32456,7,13478,1,31,0,0,1,0,1,5,4,0,0,0,1,2,0.0,1.0,0.0,0.0
32457,6,44652,2,72,0,0,1,0,0,2,2,0,1,0,1,1,0.0,0.0,1.0,0.0
32458,1,25987,2,42,1,1,0,1,0,4,4,1,0,0,1,1,0.0,0.0,1.0,0.0
32459,4,16730,1,61,1,0,0,0,1,4,2,1,1,0,2,1,1.0,0.0,0.0,0.0
32460,5,45949,2,53,0,1,0,0,1,4,3,1,0,0,1,2,0.0,0.0,0.0,1.0
32461,4,33046,2,63,1,1,0,0,0,4,3,0,0,0,1,1,0.0,0.0,0.0,1.0
