,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
Volkswagen,3,-0.102273949106,-0.540688686433,0.0624642288278,-0.0731652787747,0.425831689624,-0.600239149317,-0.106441699985,0.8209287657,-0.596204712931,0.0683872409195,-0.69192571054,-0.0940251077376,-0.097990748295,-0.714398143924,-0.706229405571,0.567793167865,0.612460110948,-0.629030648143,-0.670331658509,-0.180902082,-0.953972607091,-0.23832953956,-0.328789848135,-0.0545600394615,-0.0370367200154,-0.17618406566,-0.0721686059297,-0.54752100012,1.42834486516,-0.394159509779,0.0429768710698,-0.438753057794,0.251485752844,-0.0740907098634,-0.381607963028,-0.787820690541,-0.0225424819579,-0.270992421868,-0.15170478131,-0.0953017604357,0.470728608274,-0.699620636501,-0.323811482923,-0.224644794519,-0.331484275822,-0.357066606001,-0.532706550574,-0.545598289313,-0.184572786115,0.813535658457,-0.134244745446,-0.539450338024,-0.0414131836613,0.594191588107,-0.540003396282,0.794133978392,0.325803575092,-0.108881660905,0.0601594022988,-0.877086390625,-0.129406328105,1.46870348203,0.554548338355,-0.130091479767,0.353315073566,-0.0748914387272,-0.61613707575,-0.449041948957,-0.348042084066,0.489091599326,-1.20539924284,-0.871253762666,-0.416253925792,-0.37844010605,-2.03211306688
Chevrolet,0,0.997925049853,-0.64540575499,-0.109955697956,-0.15353782335,-0.228882153617,0.066046006039,-0.497684611685,0.238833762523,-0.0976370649162,-0.0413734585739,0.00436672476577,-0.067642934136,0.0971888558055,-0.070886963536,0.256391182843,0.110982102512,-0.308502939057,0.00259781153316,-0.00678395667113,0.0111336695221,0.115116062392,-0.0682842937024,0.754819666746,-0.414558234403,-0.574619697305,-0.535474231059,-0.718047104279,0.170545991933,0.00965980049805,-0.661092319019,0.372346894735,0.137706626055,-0.470147127505,-0.429853352262,0.101753391428,0.015626869344,-0.298052713854,-0.0354446850015,-0.563032105899,0.230685200689,0.0969998241863,-0.195458031465,0.0171516609866,-0.128420280809,0.254687256201,0.101693299474,-0.490628518423,0.0838785656314,0.0374171135058,-0.725745722532,0.937730430279,0.0290846569605,0.183611473748,-0.09762673287,0.0465782879268,0.258056953372,-0.0191887648975,-0.12586959716,-0.0440553624603,-0.589065138155,-0.435832864985,-0.363878260992,0.127902508033,-0.0670861343402,0.403152986011,-0.269679400247,1.09978566903,-0.374198742853,-0.260543396475,-0.129327130681,0.20846409551,0.317505786534,0.194516826064,-0.110416953224,2.73814977209
Chevrolet,1,-0.851096920985,0.616079124743,0.0153087394219,0.0993613582767,0.237069607168,0.01838991642,0.394275154849,-0.176819864219,0.0501991213604,0.054330247706,-0.000523405905088,0.135029419999,-0.107222282245,0.0343232164723,-0.218174200438,-0.00638974857736,0.238433299714,0.0255919926603,0.0105986178046,-0.223748716993,-0.0497054790103,0.0342842312699,-0.565045445167,0.171196478592,0.248669398173,0.554061279454,0.884282642517,-0.0747469368553,-0.0985146765247,-0.123215076394,-0.279594567917,-0.244646308167,0.407154945495,0.14140693177,-0.0783779955274,0.109266569976,0.0740308796572,0.0134591340511,-0.155271292117,-0.268418649242,-0.0789630655358,0.250827879787,0.0232740159053,0.0610256388484,-0.249543634365,-0.0890992499066,0.360876460878,-0.0496756426022,0.0998892818542,0.591872294586,-0.570207458945,-0.0231425939922,-0.172776210547,0.0377823172438,-0.00853188177308,-0.0590295846176,0.021674928809,0.112925989651,-0.120908727835,0.418678339619,0.162195252675,-0.22840212851,-0.281402629014,0.252436214766,-0.408479997725,-0.102714602819,-0.831626843511,0.185441820274,-0.0193143792974,-0.198406762364,-0.183864735493,-0.212366054784,-0.217577930053,-0.00539849415509,-0.0711958666258
Chevrolet,2,-0.281361531077,-0.0146847883148,0.165087374124,0.0428584455973,0.150447778748,-0.343532861018,0.346461049161,-0.560648927813,0.0423740088834,-0.203097298179,-0.0396770567485,-0.140631454589,-0.00605953669124,0.258046109328,-0.129114212731,-0.503211929205,0.316139612778,-0.209117635252,0.209888451762,0.785935861566,-0.122593206013,0.247743986401,-0.869469816274,0.486145727024,0.559723586552,-0.190158458283,-0.515980074936,-0.60589732257,0.212677522779,0.967527378944,-0.210393703846,0.552024283352,0.0518012755804,0.626404527555,-0.294672589606,-0.6030675718,0.49628713907,0.454635222701,1.11923957894,0.272542555239,-0.0598287618576,-0.625079109743,-0.137346861029,0.255356152572,-0.0431875315169,-0.0161278149115,0.375200373732,-0.292000287846,-0.620043572147,-0.488917371428,-0.611887723435,0.0545241760941,-0.157582271182,0.0298640841003,0.0287088141378,-0.483387368621,-0.0168928305089,0.0204522327747,0.382452754447,0.922725675363,0.453324646869,0.912177456254,0.342374281348,-0.295334158205,-0.0590355238287,0.317986861723,-0.735811345428,0.00559572896765,0.403100977957,1.17843158774,-0.338105480813,-0.743165109719,0.0259396885545,0.104566905847,-4.22050245959
Chevrolet,3,-0.508378604666,-1.00738515393,0.345088498568,0.801604897568,-0.766727038195,-0.287246329004,-0.443556935347,0.185043160465,0.283386020643,0.412422430582,-0.0972245284114,-0.738904384409,-0.108775096648,-0.259175400484,-0.0682977556257,-0.20336716736,-0.567997578533,0.0646137792732,-0.614835954123,-0.25441740998,-0.832636190843,-0.0572632094853,-0.399779655106,-0.17710712121,-0.20933993843,-0.162143827814,-0.138491659681,-0.39443780608,0.192829064534,0.831176965428,-0.0747870129024,0.11732619092,0.329480994679,-0.0822813412062,0.295092318879,-0.521428188177,-0.0455876753751,-0.249871823818,-0.0731032072094,-0.0986496334114,-0.310486963862,0.224782577164,0.175984550222,0.00217406741426,0.516071061529,-0.108289272733,-0.0491709732009,0.265610155312,0.764576580326,0.657020687434,-0.118847838796,0.011645009333,0.483796680392,0.470346479742,-0.0964363929674,-0.435414821719,-0.0526004459771,-0.571006364622,-0.31403444375,0.099758224891,0.464201902661,1.2424835753,0.27323704486,-0.256281430306,-0.306369490915,0.100058848174,-0.279805111544,-0.96700481406,-0.385584359598,-0.0771223225647,0.023615958927,0.290248611252,0.298709367211,-0.596285616818,-1.79863107968
Kia,0,0.725397217541,-0.192748728512,0.0766862907264,-0.00139560464089,-0.33437605972,-0.152200682599,0.157915021133,0.234536351469,-0.307325792938,0.117348887252,-0.329733287382,-0.0332138324594,-0.0228535711154,0.264971466963,-0.29371315929,-0.0313827458554,-0.318974740245,0.358117756084,0.541566496098,0.778793425105,-0.482567979317,-0.310370581089,0.588222986699,-0.618429662805,-0.731683450722,-0.195323893069,0.0297094095702,-0.0533517440711,-0.0877811395048,-0.406831737097,-0.0676277163052,0.549329735668,-0.368323608442,-0.801450255018,0.159723671022,0.164060562905,0.577156797051,-0.0784270663854,-0.315858795492,0.0199292834447,0.0616891158322,-0.194704312871,-0.21586067512,0.0697092500011,-0.125171917,0.393421730319,0.0437479999163,-0.222090924869,-0.25994848411,-0.378286073743,-0.48543240985,0.0140050796687,0.226275422246,0.187147421263,-0.164586584204,-0.0947133349894,0.0258346337624,-0.053659113088,-0.0303237565192,-0.483583760988,-0.570932558718,-0.188065175953,0.155520782178,-0.14688120347,0.402927845603,-1.0527182925,0.344210651275,0.583026707712,0.56784619921,-0.40458436611,0.210423098444,0.108056225505,0.943485298928,0.609467499487,3.49890210913
Kia,1,-0.589715088073,0.26725673423,0.0394661490267,-0.223037567502,0.400745337158,0.0965721102121,-0.19878335639,-0.219436296918,0.226665863078,-0.0421722024385,0.326541126576,0.119430872192,0.0733034520508,-0.425574520437,0.307071432984,0.111063530937,0.209936171547,-0.271228374542,-0.47139716624,-0.937538861109,0.475697360401,0.221586232653,-0.476476810668,0.47526632379,0.409912380059,-0.377512094901,0.307179385554,0.112331099067,-0.0856937327524,0.445633632973,0.133118838851,-0.480040534749,0.192085956347,0.624542186535,-0.201518593098,-0.0693691175923,-0.211545802689,0.0827829319062,0.429316519501,0.104035657957,-0.0976306504078,0.124856528579,0.126607798152,-0.0932459616844,0.215115908044,-0.231540256083,-0.0958912750861,0.139053967501,0.109643900215,0.740100995938,0.603069358438,0.0460298497407,-0.248039867611,-0.26269639088,0.247966247992,0.107586817853,-0.0859141606235,0.134871487232,-0.0296201485228,0.326361193829,0.235013974059,-0.499863787611,-0.357708126084,0.500635499555,-0.424024325927,0.905797840282,0.228110551615,-1.12425360731,-0.836012875762,-0.107827558667,0.0370323676111,0.380558017714,-0.818613210021,-0.618821560199,-0.834968398151
Kia,2,-0.0522720879227,-0.474492184039,-0.309537454023,0.691778660321,-0.304234544958,0.0586035926416,0.390473907306,0.241260287512,0.406942704868,-0.31401610597,-0.113023228678,-0.373053669397,-0.0250348712735,0.39564209984,-0.154101029671,-0.332423841797,0.353805429284,-0.0903946632588,-0.118274791099,0.529619234968,-0.243100832153,0.0123931460094,-0.611117257948,0.139769015506,0.352461344455,0.893630292721,-0.237967181378,-0.451676845958,0.292651917027,0.387337263664,-0.139914882957,-0.560454682022,0.419490462377,-0.00441250068795,0.216133025151,-0.23534026937,-0.461056568823,0.352295230694,-0.109379779375,-0.2166144839,-0.0222724195055,0.529437507424,-0.0483774970911,-0.535388622864,-0.283392376286,-0.881441909859,0.247837217664,-0.0347003652561,-0.530912431058,-0.537298067141,-0.274020397154,-0.277249532981,0.101606620064,0.248860768911,-0.398118025733,-0.11181458379,-0.0372411598569,-0.249064754347,0.179805852925,0.72213757273,0.712241074085,1.19189654526,0.305899695439,-0.677166547555,-0.381352346028,-0.00832283110731,-1.80004794819,0.794027204706,0.166605648296,0.732895624564,-0.621438294462,-1.03469527674,-0.264233484279,-0.442625327786,-2.44471500151
Kia,3,-0.214467858607,-0.557263378635,-0.573481375918,0.182530885661,-0.40967080568,0.167732769662,-0.332317619897,-0.36179658982,-0.391987693955,-0.0985175504535,-0.845466987201,-0.0798227017213,-0.340427802559,0.503958197662,-0.0382293476678,-0.0206372681431,0.537458631299,-0.541425486144,-0.482796835953,0.369949734236,-0.101480802156,0.611753933986,-0.294132211902,-0.229956792653,-0.132850837058,0.225201022943,-0.05265651448,0.0315266910279,0.310038959702,-0.227139290043,-0.880853235772,0.425802564191,0.00656272114601,-0.155944100692,0.280469029246,0.193701151851,-0.162802809981,-0.196002146209,-0.0177636514705,-0.049858848163,0.236113995659,-0.839669753947,0.130839863704,1.08716758556,-0.27624379979,-0.371747799946,0.164207750348,0.434951515206,0.77111511336,-0.15551728566,-0.103779849993,-0.165534187226,-0.264096687248,-0.293262314461,-0.0237877704156,0.0540528100628,0.212102790997,-0.468688868318,0.140917055694,0.314190635313,-0.204954084609,0.74614223693,1.01622699952,-0.428593092418,-0.113923938416,-0.156441100403,-0.253689645204,-0.759113250449,0.0150721601594,-0.589750115026,-0.664910424446,-0.47125646277,-0.0955795638104,-0.00659979002622,-1.99165230346
Toyota,0,1.01613408945,-0.450623337353,0.0907282180493,-0.140653482283,-0.0259647976951,0.118055035245,0.12792232685,0.350323720045,-0.17658294696,-0.0151325308416,-0.0785782393397,-0.189085274518,-0.19880337879,0.144028546772,0.133424840278,0.247732196413,-0.206911183942,-0.0625258987412,-0.0387106605391,0.0523390840093,-0.334255837736,-0.104079887869,0.677792896304,-0.819473175795,-0.552424045087,-0.405038330431,-0.41249164244,0.0368463124033,0.0681353405566,0.227167411321,0.258109123974,-0.152851818099,-0.022811625945,0.239791667324,-0.284377089923,-0.0996146339374,-0.358077075248,-0.110768776793,0.657356486937,-0.296411421571,0.105874342141,-0.0401112319645,-0.318575221879,0.0391027933479,0.0252957843773,0.311400015558,-0.0827456625225,0.317074943721,-0.00498403595268,-0.564204388831,0.0656979182685,-0.000496047613038,0.00842847201076,-0.163408173261,0.063000076625,0.0682855929938,0.295089192921,-0.025350292222,-0.239653993398,-0.405752127024,-0.34267216059,-0.253137647705,-0.172513004411,0.412264206701,1.10635288144,-0.174723864346,-0.441483538759,0.107860300929,0.206694292759,-0.321277140935,-0.00761079901406,0.157523437533,0.0697067502175,0.161925913774,3.33756577068
Toyota,1,-0.910858186193,0.513920258905,-0.0767491838406,0.141862702007,-0.0589253480331,-0.0392930668853,-0.0338403926729,-0.300547015437,0.24314777852,0.0363377560559,0.0180604962897,0.183516021106,0.158929027272,-0.117067773281,-0.088663168947,-0.196771685207,0.153990862978,0.0714241155703,0.0321292363124,-0.127677372698,0.34057641754,0.108148930448,-0.565243257989,0.407233271057,0.582752782734,0.433546543633,0.263988245524,0.0228250157717,-0.134736823597,-0.279607932476,-0.304694766278,0.169723428672,0.0528722821245,-0.15486736892,0.183354059806,0.12746837235,0.396428110507,0.0742900758037,-0.542065947779,0.271935507567,-0.0919528934392,-0.0453634564909,0.246092566724,-0.056335481693,0.148701774992,-0.254231581698,-0.0271569541307,-0.288420926837,-0.222460606116,0.538987002986,-0.228141904176,-0.0243610449438,-0.0860818860818,0.116920937056,0.0267302171605,-0.05916688182,-0.30366004989,0.058177256085,0.248420740676,0.372407683309,0.20527231669,-0.140765386441,-0.170818617927,-0.129398673903,-0.951707528384,0.19636414093,0.186098136181,-0.500606016119,-0.281891575695,0.0598911881444,0.00328499033353,-0.0359719396184,-0.123236991382,-0.153601984338,-1.08154011424
Toyota,2,-0.694395424886,-0.574428301638,-0.0187685450669,0.164637505309,0.429710818891,-0.482007028824,-0.476577119379,-0.293453492927,-0.442241797381,-0.333402482846,0.651080012591,-0.0211778985385,0.00741988606812,-0.0959299395814,-0.296607647208,-0.0594691819842,0.493695818021,-0.0980720807403,0.0469097059576,0.156269354726,-0.195058311985,-0.1170203423,-0.693218079207,0.136688821279,0.123416467727,-0.254903572585,0.406831430825,-0.260017109946,-0.112674162831,0.164672495116,0.175674900642,-0.129765460846,0.0440228752652,0.0471805335491,0.324670885283,-0.169326656096,0.0230460303178,-0.145299799544,-0.446523538105,0.392372505073,-0.0521345372528,0.381844201373,0.270780503816,-0.0820034730003,-0.997664401026,-0.53985024423,0.236181600831,-0.179173111639,0.456178500603,0.161636978148,0.698372413572,0.141690964213,0.0496674182696,0.268208342484,-0.290288768275,-0.134712276991,-0.209786597381,-0.0139808665418,0.024031609247,0.295954751574,0.432325339648,0.865719209867,0.584969338235,-0.309348682595,-0.200514504362,-0.535149432293,0.522145346955,0.307923275936,-0.363441728633,1.00572448102,-0.67401446704,-0.434965601645,0.266658574788,-0.437946283963,-4.23845221235
Toyota,3,0.114701804168,-0.436912921201,-0.301926842441,-0.453279879832,0.504731037182,-0.486216234744,-0.515371473899,-0.504814685474,-0.550820207752,0.556415923003,-0.839881768708,-0.784097296962,0.72477929508,-0.313233222372,0.27720250911,-0.597051050931,-0.692895501886,-0.307016932718,-0.162341073349,0.425411563317,-0.402588305714,-0.017565073268,-0.243900575239,-0.157249621984,-0.180289447534,0.400860713117,0.613115633778,-0.992590781897,0.745307182411,0.00233882247984,0.834379282641,-0.390486371135,-0.440301339517,-0.138949721504,0.810505297815,-0.632719340478,-0.152615788023,0.477672489624,-0.186814856737,-0.262454266005,0.000990482688262,-0.213065056711,0.605717728161,0.226403499902,-0.321973526462,0.268295496353,0.709329012403,-0.237868714211,-0.100622597257,-0.588589023381,-0.253208971468,0.281111425408,0.475788723235,-0.120377183338,-1.10405708562,0.625991749151,0.719439373349,-0.0690497726632,-1.1390534204,-0.103190923196,0.138362982764,0.938465944951,1.43654921189,-0.137287843418,-0.849104960352,0.019494308842,-0.971398011291,0.185759391508,-0.0683252361359,-0.88246323495,0.0119847551226,-0.30977141442,-0.694934412832,-0.272424101595,-2.37012150789
Hyundai,0,0.925174435828,-0.252557842049,-0.0402833378543,-0.439951238626,0.310470821982,-0.389174066852,-0.276689964603,0.0364373193833,-0.133104822991,0.16421189622,-0.412321491666,-0.0553312251158,-0.091900102505,-0.0631525895614,0.501360650109,-0.110745254393,-0.384641460451,-0.278197879135,0.192073370915,0.305647134117,0.382546942914,-0.0335865708996,0.653375347248,0.431942733122,-0.181777115992,-0.889795444313,-0.82199756785,-0.236320495812,0.188853429043,-0.452898596381,0.422453770046,0.104385398025,-0.324971013208,0.337200312163,-0.30104514109,-0.0595326051605,-0.27465948295,0.164902295699,0.566190810489,-1.00591114096,0.0295018262829,0.240618234303,0.0469909528718,0.0257217332531,-0.687832737923,0.428959217794,-0.0536135293554,-0.18687743521,0.613250652477,0.739023692716,0.171131263146,0.200916469055,0.0933111564573,-0.273745704474,0.0942747329897,-0.225166068984,0.0241574210288,0.160255094113,-0.0468298806586,-0.417738550935,-0.553812884384,-0.173474286525,-0.10806358535,0.309207064026,-0.154547559336,-0.265575604717,0.334829499799,1.09914525726,0.19153142785,0.110506254859,-0.240212831101,0.33067729622,0.600549660149,0.716031583638,2.47610180103
Hyundai,1,-0.719758028064,0.281574109749,-0.00421006286204,0.428722747054,-0.470272766735,0.311084678763,0.161356225429,-0.189957671787,0.167798532573,-0.136410816342,0.36124754651,0.137016366302,0.17512446008,0.0715773590778,-0.428683684542,0.0827709503528,0.315155617533,0.243172253412,-0.131007430157,-0.373028339277,-0.311565650121,0.107172348486,-0.56284137124,-0.321585045741,0.314769078023,0.169504194898,0.599147845056,0.148727714973,-0.321994061192,-0.403278016605,-0.457390632341,-0.0181115491402,-0.00571495121407,-0.265310616089,0.388790557763,0.085597927024,0.344596389947,-0.0459035222531,-0.484539023671,0.305872935059,0.0709125697643,-0.18160260463,-0.196168796179,0.200429120987,0.669488809687,-0.483675188062,0.0629605363589,0.336766467087,-0.432541242193,-0.591360114188,-0.333830889306,-0.0779498061453,-0.510469525301,0.265357591865,-0.0146991495478,0.259201089729,-0.0305661214399,0.106663809857,-0.0669312819772,0.313283106831,0.114161516595,-0.104491025273,-0.190374273297,-0.0698770486021,0.120795993337,0.306584489945,-0.517825140492,-1.04962007786,-0.240703167538,-0.613667876223,0.0317486326101,0.0456718234066,-0.496854434812,-0.534136322336,-0.0988027444496
Hyundai,2,-0.423252187747,-0.416629448753,0.272238010186,0.0429048849251,0.565238283898,0.243735670656,0.296390872003,0.247773325216,-0.282047274777,-0.44897543455,0.367981024454,-0.382300064645,-0.248116015873,0.0529123440024,0.0360631154151,0.183601259835,0.461283851771,0.154411670365,0.00537999343532,0.422739391002,-0.299965618038,-0.298731482868,-0.101884334903,-0.0846512221322,-0.230067902004,1.61020431739,0.573727246562,0.6560423788,0.192215286631,0.965498377189,-0.0649384921856,-0.331274102055,1.25875536842,-0.151127925391,-1.16581333802,-0.222227470007,-0.144226103512,-0.115652781398,-0.127589113266,0.518756544181,-0.570849047067,-0.453334070167,0.509574466046,-0.965543493121,-0.527624318664,-0.374031171137,-0.376517055259,-1.34269882007,-0.275791200262,-0.351170375571,0.0435410231411,-0.343068969772,0.897245664874,-0.0103491909501,0.0188780026206,-0.459993877748,0.0133370100302,-0.598581606791,0.377188739405,0.463944387538,0.842731251744,0.491268242385,0.636988257606,0.0465228459453,-0.363141718298,0.334619317794,0.0279132984945,-0.496566761561,-0.5040110627,0.0974027921532,-0.362966160174,-0.797535338306,0.142366362173,-0.682450055074,-2.60452621608
Hyundai,3,-0.123696896413,-0.0784027944167,-0.0847324087035,0.0595378207039,0.362250027678,-0.303045267772,-0.330561814856,0.741742707468,0.458880651049,0.542333055486,-0.748730518552,-0.250590650434,-0.373990833724,-0.654713726246,-0.436115247097,-0.793207314018,-0.514566276411,0.494284315165,-0.626925157889,-0.249305348916,-0.11600224652,0.072309480634,-0.855083324854,-0.0477418008488,-0.201268280922,-0.111044020002,-0.0804048285011,-0.589190941851,1.03712004994,0.657338825988,0.485210457463,-0.178896006206,-0.41981986231,-0.0509104108958,0.0746924725241,0.31331910543,-0.118867623828,-0.289369217333,-0.070825802119,-0.229118199281,-0.37958720012,-0.0192917532818,-0.351624770691,-0.322669270467,0.583169657069,0.394253467066,0.649767083823,-0.491586415543,-0.0171795531075,-0.0307613871287,0.598170568111,-0.120463627083,0.369008404674,-0.455868821325,-0.402173259215,0.694924230779,0.623569393477,-0.761293989875,0.29253774702,0.0212112788046,0.158478858553,0.135153266731,-0.0117674524975,-0.658816066688,-0.481144498206,-0.652021865009,-0.161805103422,-0.0283855108061,0.137019281278,0.236392179702,-0.0963925935309,-0.949473205829,-0.734721380491,-0.696181431435,-1.99123979432
Buick,0,0.857386133617,-0.51038363002,-0.0351013051417,0.209833247722,-0.282259702964,-0.155481220344,-0.0369572108814,0.221860543529,0.201810302642,-0.0347477030453,0.0521187557958,-0.112318781834,-0.196680702239,-0.0913758732653,0.285094425526,-0.0932147494226,-0.331841481456,0.414079315076,0.0855025991681,0.417882109084,-0.0779163382463,-0.11518812765,0.852315562912,-0.540365752487,-0.292808054201,0.205462547658,0.189609523155,0.0899132814135,0.00184418590591,-0.906599874637,0.302407228193,0.00608477213258,-0.225954873483,-0.604671295573,0.243352347368,-0.0328550157637,-0.248855579789,-0.231374748188,-0.35103666071,0.549385954812,0.233981667272,-0.369637262922,-0.376518072857,0.306470152353,0.304691549829,-0.271637902204,-0.86179387479,0.252277578325,-0.675994948825,0.312436545798,-0.554006412086,0.107671739501,0.476170008789,0.00778976699567,-0.0500478837189,-0.525266069869,-0.226727335437,0.0366732052249,0.334619309154,-0.372354097922,-0.434450862365,-0.474110290014,-0.290552992293,0.43355652315,0.676936272212,0.16825173883,-0.0617756385145,0.765103889301,-0.271646103658,0.509203214489,-0.628754140883,1.034326047,0.651102702923,0.812329218978,1.88812175842
Buick,1,-0.641284669298,0.435263283761,-0.018853916976,-0.146660103974,0.350344301653,0.229910233513,-0.00257774797886,-0.159145983427,-0.224001413489,0.0530605159506,0.0185489440799,0.0783115640861,0.118868043639,0.141558794294,-0.230447618039,0.000778004096815,0.297480420306,-0.306727752171,0.0230945674017,-0.50827969846,0.0878780510606,0.16470863678,-0.677775032932,0.570141481185,-0.238553472391,-0.123101312147,-0.118523646256,-0.073712489001,-0.168673075322,0.188645281228,-0.286398080322,-0.0606499535284,0.369822899449,0.309804584411,-0.403211927079,0.135655800384,-0.215121650509,0.196472252832,0.499767167419,-0.209514232701,-0.241827383032,0.409989240044,0.125234926274,-0.150347146266,-0.104705939827,0.376718948555,0.411136305091,-0.150988543442,0.875939050083,-0.31431871639,0.5603026008,-0.00788433809745,-0.399956704639,0.0155516276054,0.0777153496874,0.348141303987,0.200423088495,-0.0732453759036,-0.420450488611,0.307838840246,0.0468702783642,-0.179192780669,0.00164711891067,0.0878434362119,-0.32803366614,0.35494780865,0.0106669562327,-0.269958754156,-0.058477355357,-0.989842152406,-0.12329061729,-0.944357879403,-0.867267578698,-0.552686676678,0.661275210784
Buick,2,-0.396510864675,0.215784060988,0.310220551312,-0.863777790728,0.0215073152816,-0.298383983719,-0.286515476409,-0.481342953103,0.218995483736,0.0169264274307,-0.340537423723,-0.0113463015403,0.384834077483,-0.20094932183,-0.0229424156825,0.184599014607,-0.0103719731703,-0.44009755746,-1.02851240944,0.218372096241,0.191454446726,-0.0442617731604,-0.512380949554,-0.566458622107,0.662055526687,-0.219419152409,-0.0593300361967,0.0957223888519,0.317288687523,0.271674542738,-0.041230568939,0.043088034618,-0.43621561462,0.391840806249,0.587775611943,-0.602226337943,0.904493947711,0.124725344891,-0.10028871856,-0.462421610575,0.0671411489463,-0.391589477532,0.573449506827,-1.22174659115,-0.218874463846,-0.858501094933,0.491311954115,-0.608790905443,-0.206540036819,0.187134990858,0.178068721226,-0.302808709476,-0.0062301308078,0.124466067693,-0.0643397214336,0.167628882319,0.0486320029912,0.238243302563,-0.141538612437,0.278743522573,0.80336992764,0.732773096152,0.428093994257,-1.25504230595,-1.20031178774,-0.768568254245,-0.096284836165,-0.964888339405,0.391895838616,0.656396321559,0.862231033051,-0.61551937469,0.229920770819,-1.13752296149,-2.7979653097
Buick,3,-0.101859578556,-0.870603770784,-0.460189436033,0.475016716962,-0.464277982987,-0.640583745303,0.392002862182,0.739865605278,0.38478765693,-0.317879748664,-0.155649506687,0.546239875754,-0.416485924762,-0.2024405545,0.363735414949,0.192159724417,0.220082589079,-0.0111607720653,0.213892219824,0.559657951276,-0.448100893204,-0.1270200952,-0.644567170928,0.538609421811,-0.055108595835,-0.0182724387965,-0.00908782864947,-0.0305425544607,1.50467552658,0.842802672939,0.0100916806004,0.477655495976,-0.319067817697,-0.0531248050832,0.59159532962,-0.345336466899,-0.0620979935059,-0.20843464528,-0.059152831547,-0.0922689712724,-0.606431599024,0.0392918133981,0.655405853737,0.707256701545,-0.329130116559,0.199079249813,0.920699612203,-0.02553864288,-0.465726475554,-0.0998972225116,-0.0677007287202,0.144535371679,0.102304736441,-0.298323451691,0.104149014992,-0.172341410694,-0.473185408573,-0.0194016375427,1.35609145587,-0.203584449041,0.219791247253,1.41946249056,0.53110390961,-0.157782183628,-0.586151787618,-1.05632138327,0.0678451754241,-0.435437597042,-0.61405947418,-0.215277213419,-0.589771254795,0.0281554834965,-0.0420054200112,0.0472265880844,-2.09813189434
Mazda,0,0.926451450122,0.00976732398222,0.0676088721151,-0.0429046181638,-0.271212445421,-0.0107987817239,-0.122613292289,0.406624073891,-0.216515943459,0.232960920563,-0.239322971303,0.195765196443,-0.0295546945211,0.24760120333,0.344581175062,0.0777097303369,-0.142610476006,0.126034064982,-0.0421226331977,0.267980730741,-0.313988917414,0.453514591571,1.02604110826,-0.45386684254,-0.357478642054,-0.284236044445,-0.788936018646,0.127540549581,0.504907081328,0.28991001296,0.323520199045,-0.211104279353,-0.675411165762,-0.281066834386,-0.339979423798,-0.0834340864692,-0.355101829527,-0.216542754375,0.0244977072828,-0.35383449828,0.110752208803,0.151682569924,-0.417814485823,0.257889152199,0.0380761878856,0.403287462447,-0.0999426459299,-0.0227692122134,0.145771593844,-0.289167943911,-0.252408057887,0.005845462148,0.202873765602,-0.0747598275688,0.0298248083766,-0.160779917903,0.253458107749,-0.129876277747,0.0370625394634,-0.410828329427,-0.575187709807,-0.483921749118,0.114593344017,-0.116744321314,0.118875639984,0.0753625759781,0.157844485318,0.512515335467,-0.6588441035,-0.433185519586,-0.170372538215,1.28140552039,0.467878409196,0.325639403851,1.5042600271
Mazda,1,-0.64304034847,0.056200403662,-0.14940339308,0.0416058895732,0.252372017036,0.0569051290951,0.0134807481722,-0.293878448231,0.263251193349,-0.143502690488,0.264495516523,-0.0742433273886,-0.0371296788169,-0.27248837841,-0.326704808731,0.140032048228,0.0410347263377,0.0379462324317,-0.0448477112535,-0.129773343996,0.331827556184,-0.351911510499,-0.753367862314,-0.647687560414,0.441376659578,0.0752701805166,0.398150291155,-0.206503600004,-0.649075724587,-0.263108534782,-0.311385115224,0.0915806367607,0.230100928835,-0.198109780482,0.252174030555,0.27119038164,0.624172504353,0.31414218519,0.252797009634,0.305468707589,-0.0273538750472,-0.0641716077082,0.311612712922,-0.244921901454,-0.0124063733617,-0.25548711874,-0.0597692448309,0.0479930858696,-0.444443488983,0.263149686983,0.459492422442,-0.0906573761375,-0.200940940028,0.00606483466753,0.106963408216,-0.0470426092963,-0.0456950941611,0.254610551736,-0.0795733422135,0.242692494738,0.0932320544412,-0.261743758367,-0.127264612264,0.118544016057,-0.197221328262,0.358715402884,-0.123363065199,-1.0639447164,0.3567123076,0.169321372771,-0.300687526763,-0.876685519472,-0.317633087984,-0.167465561333,0.478168830008
