ID,Mileage,Age,Drive-City,Drive-Highway,Drive-Rural,First New,Gender,Income,Education,Marital Status,Conquest,Consumer Reports,Knowledgeable,Fuel Grade,Grade
34239,2,41,1,1,0,0,0,4,5,Married,0,0,0,1,1
34240,2,40,1,0,0,0,1,4,7,Married,0,0,0,1,2
34241,2,65,1,0,0,0,1,5,8,Married,1,0,0,1,3
34242,2,53,1,0,0,0,1,5,3,Divorced/Widowed/Separated,1,0,0,2,2
34243,2,66,0,0,1,0,1,4,5,Married,1,0,0,1,3
34244,2,53,1,1,0,0,0,4,5,Married,1,0,0,2,3
34245,2,53,1,0,0,0,1,4,5,Living With Sig Oth/Dom Prtnr,1,0,0,1,3
34246,2,59,0,0,1,0,1,2,5,Married,1,0,0,1,3
34247,2,65,1,0,0,0,0,4,4,Married,1,0,0,1,2
34248,2,45,1,1,0,0,1,5,5,Married,0,0,0,1,1
34249,2,80,1,1,1,0,0,3,5,Married,1,0,0,1,3
34250,2,33,1,0,0,0,0,3,7,Married,1,0,1,3,3
34251,2,58,1,0,0,0,0,4,3,Married,1,0,0,1,3
34252,2,49,0,0,0,0,1,5,6,Married,0,1,0,1,3
34253,2,26,0,1,1,1,0,4,5,Living With Sig Oth/Dom Prtnr,1,0,0,1,2
34254,2,79,0,0,1,0,0,5,3,Married,1,0,0,1,3
34255,2,37,0,1,0,0,1,3,5,Married,1,0,0,1,3
34256,2,49,1,0,0,0,1,3,6,Married,0,0,0,1,3
34257,2,49,1,0,0,0,1,5,5,Married,0,0,0,1,1
34258,2,70,1,1,0,0,0,4,5,Married,1,0,0,1,3
34259,2,33,1,0,0,1,1,3,2,Married,1,0,0,2,1
34260,2,48,1,1,0,0,0,3,4,Living With Sig Oth/Dom Prtnr,0,0,0,1,2
34261,2,60,0,1,0,0,0,4,2,Single/Not Married,0,0,0,1,1
34262,2,32,1,0,0,0,0,3,2,Single/Not Married,0,0,0,3,1
34263,2,55,0,0,1,0,0,4,3,Married,1,1,0,1,2
34264,2,41,0,0,1,0,0,4,5,Married,1,0,0,1,3
34265,2,23,1,1,1,0,1,4,1,Single/Not Married,1,0,0,1,1
34266,2,34,1,0,0,0,1,3,2,Single/Not Married,0,0,0,1,2
34267,2,37,1,0,0,0,0,5,5,Single/Not Married,0,0,0,1,3
34268,2,30,1,0,0,0,0,5,5,Married,0,0,0,1,2
34269,2,52,0,0,1,1,0,2,4,Married,1,0,0,1,3
34270,2,28,1,0,0,1,0,4,2,Single/Not Married,1,0,0,1,1
34271,2,77,1,0,0,0,0,5,2,Divorced/Widowed/Separated,1,0,0,1,1
34272,2,40,1,1,1,0,1,2,5,Married,0,0,0,1,3
34273,2,44,0,1,0,0,0,3,5,Single/Not Married,1,0,0,1,3
34274,2,60,1,0,0,0,1,4,4,Divorced/Widowed/Separated,0,0,0,1,3
34275,2,32,0,1,0,0,0,4,3,Single/Not Married,1,0,1,2,2
34276,2,24,1,0,0,0,0,3,2,Single/Not Married,1,0,1,1,1
34277,2,66,1,1,1,0,1,3,4,Married,0,1,0,1,1
34278,2,46,1,0,0,1,1,4,3,Married,1,0,0,1,3
34279,2,36,0,0,1,0,0,3,3,Single/Not Married,1,0,0,1,3
34280,2,37,1,0,0,0,1,3,2,Married,0,0,0,1,2
34281,2,67,1,0,0,0,1,5,4,Married,1,1,0,2,3
34282,2,68,0,1,0,0,0,5,5,Single/Not Married,0,0,0,1,1
34283,2,59,1,0,0,0,0,5,5,Married,0,0,0,1,3
34284,2,54,1,0,0,0,0,5,9,Married,1,0,0,1,2
34285,2,64,1,0,0,0,0,5,5,Married,1,0,0,1,3
34286,2,43,1,0,0,0,1,5,5,Divorced/Widowed/Separated,1,0,0,1,1
34287,2,55,1,0,0,0,0,3,3,Married,0,0,0,1,1
34288,2,45,1,0,0,0,0,3,8,Married,1,0,1,2,3
34289,2,60,1,0,0,0,1,3,3,Divorced/Widowed/Separated,1,1,0,1,3
34290,2,55,1,0,0,0,1,4,6,Married,1,0,0,1,3
34291,2,57,1,1,0,0,0,3,5,Married,0,0,0,1,2
34292,2,68,1,0,0,0,0,5,5,Married,0,0,1,1,3
34293,2,58,0,0,1,0,0,5,3,Married,1,0,1,1,2
34294,2,80,0,0,1,0,0,2,2,Married,1,0,0,1,3
34295,2,62,0,1,0,0,0,3,2,Married,0,0,0,1,2
34296,2,30,1,1,0,1,1,4,2,Single/Not Married,0,0,0,1,1
34297,2,55,1,0,0,0,0,4,6,Married,0,0,1,3,2
34298,2,62,0,0,1,0,1,5,5,Married,0,0,0,1,3
34299,2,58,0,0,1,0,1,3,5,Married,1,0,0,1,1
34300,2,52,1,0,0,1,1,4,4,Married,1,0,0,1,1
34301,2,27,1,0,0,0,0,4,2,Single/Not Married,1,0,1,1,1
34302,2,46,1,0,0,0,1,2,2,Married,0,0,0,1,2
34303,2,68,0,1,0,0,0,4,3,Married,1,0,0,1,1
34304,2,46,1,0,0,1,0,3,2,Divorced/Widowed/Separated,1,0,0,1,1
34305,2,38,1,0,0,0,1,3,4,Married,0,1,0,1,2
34306,2,35,1,1,0,0,0,4,7,Married,0,1,1,1,3
34307,2,38,1,0,0,0,0,2,4,Married,0,0,0,1,1
34308,2,62,1,1,0,0,0,2,2,Divorced/Widowed/Separated,1,0,0,1,3
34309,2,21,1,0,0,0,1,4,3,Single/Not Married,1,0,1,1,3
34310,2,69,0,1,0,0,0,5,5,Married,1,0,0,2,3
34311,2,33,1,1,1,1,0,4,1,Single/Not Married,1,1,0,1,1
34312,2,30,0,1,0,0,1,4,4,Married,1,0,0,2,3
34313,2,61,1,0,0,0,0,5,5,Married,1,0,0,1,3
34314,2,55,1,0,0,0,0,3,6,Married,1,0,0,1,3
34315,2,68,1,0,0,0,1,3,3,Divorced/Widowed/Separated,0,0,0,3,2
34316,2,62,0,0,1,0,1,3,5,Married,0,0,0,1,3
34317,2,61,0,1,0,0,1,3,4,Married,0,0,0,1,1
34318,2,47,1,0,0,0,1,5,3,Single/Not Married,1,0,0,1,2
34319,2,54,0,0,1,0,0,2,3,Married,1,0,0,1,1
34320,2,52,1,0,0,0,0,2,3,Single/Not Married,1,0,1,1,1
34321,2,64,0,1,0,0,1,4,5,Married,1,0,0,2,3
34322,2,61,1,0,0,0,0,4,3,Married,0,1,0,2,3
34323,2,59,1,0,0,0,1,4,5,Married,0,0,0,1,2
34324,2,39,1,1,0,0,1,4,3,Single/Not Married,0,0,0,1,1
34325,2,65,1,0,0,0,1,2,1,Single/Not Married,0,0,0,1,1
34326,2,36,0,0,1,0,0,4,5,Married,0,0,0,1,1
34327,2,68,1,1,0,0,1,3,2,Married,0,0,0,1,3
34328,2,67,1,0,0,1,1,3,2,Divorced/Widowed/Separated,0,0,0,2,1
34329,2,51,1,0,1,0,0,4,6,Married,1,0,0,2,3
34330,2,55,1,0,0,0,1,3,2,Married,0,0,0,1,2
34331,2,61,1,0,0,0,1,3,5,Married,0,0,0,1,3
34332,2,36,1,0,0,1,0,4,3,Married,1,0,0,1,3
34333,2,49,0,0,1,0,1,4,5,Married,0,0,0,1,1
34334,2,68,1,0,0,0,0,3,4,Married,0,0,0,2,3
34335,2,72,0,0,1,1,0,2,2,Divorced/Widowed/Separated,1,1,0,2,2
34336,2,61,0,1,0,0,1,4,4,Married,0,1,0,2,3
34337,2,66,1,0,0,0,1,4,2,Married,0,0,0,1,3
34338,2,79,0,0,1,0,0,4,4,Married,1,0,0,2,3
34339,2,27,1,0,0,1,1,2,2,Single/Not Married,0,0,0,2,1
34340,2,20,1,1,0,0,0,2,3,Single/Not Married,0,0,0,1,3
34341,2,48,1,0,0,1,1,4,3,Married,1,0,0,2,2
34342,2,50,1,0,0,0,0,5,9,Living With Sig Oth/Dom Prtnr,1,0,0,1,1
34343,2,34,1,0,0,1,0,4,2,Married,1,0,0,1,1
34344,2,54,1,0,0,0,0,5,5,Married,1,0,0,1,2
34345,2,54,0,1,0,1,0,2,4,Married,1,0,0,1,2
34346,2,29,0,1,0,0,0,5,5,Married,1,0,1,1,2
34347,2,71,1,1,0,0,1,5,2,Married,0,1,0,3,2
34348,2,43,0,1,1,0,1,5,3,Living With Sig Oth/Dom Prtnr,0,0,0,1,1
34349,2,70,0,1,0,0,0,2,5,Married,0,1,0,1,3
34350,2,24,0,0,1,0,1,5,5,Living With Sig Oth/Dom Prtnr,0,0,0,1,1
34351,2,38,1,0,0,1,0,2,3,Living With Sig Oth/Dom Prtnr,0,0,0,1,3
34352,2,76,1,0,0,0,0,2,3,Married,0,0,0,1,2
34353,2,36,1,0,0,0,1,4,5,Married,0,0,0,3,3
34354,2,48,1,0,0,0,1,4,7,Married,0,0,0,1,3
34355,2,65,0,1,0,0,1,3,2,Married,0,0,0,1,2
34356,2,49,0,0,1,0,1,3,2,Married,1,0,0,1,1
34357,2,55,0,0,1,0,0,4,2,Married,0,0,0,1,1
34358,2,54,1,0,0,0,1,4,2,Single/Not Married,0,0,0,1,1
34359,2,64,1,1,0,0,0,3,5,Married,1,0,0,1,3
34360,2,48,0,0,1,0,1,3,6,Married,1,0,0,3,3
34361,2,36,1,0,0,0,0,4,5,Married,1,0,0,1,3
34362,2,65,1,0,0,0,0,2,4,Married,0,0,0,1,2
34363,2,35,1,0,0,0,0,3,5,Married,0,0,1,1,2
34364,2,77,1,0,0,0,0,3,2,Divorced/Widowed/Separated,1,1,0,1,3
34365,2,52,1,0,0,0,1,2,2,Single/Not Married,0,1,0,1,3
34366,2,75,0,1,0,0,1,3,2,Married,0,0,0,1,2
34367,2,28,0,1,0,1,0,4,3,Married,0,0,0,1,1
34368,2,51,0,0,1,0,1,5,5,Married,1,0,0,1,3
34369,2,72,1,0,0,0,0,3,3,Married,0,1,0,1,2
34370,2,70,1,0,0,0,1,2,2,Divorced/Widowed/Separated,1,0,0,1,3
34371,2,76,1,1,0,0,1,5,3,Single/Not Married,0,0,0,2,1
34372,2,77,1,1,0,0,0,4,3,Married,1,1,0,1,3
34373,2,29,1,0,0,1,1,5,7,Married,1,0,1,1,3
34374,2,69,1,0,0,0,0,5,4,Married,1,0,0,1,1
34375,2,58,1,0,0,0,1,5,4,Married,1,0,0,1,1
34376,2,32,0,1,0,0,1,4,4,Married,1,0,0,1,1
34377,2,65,1,0,0,0,0,5,5,Married,1,0,0,1,1
34378,2,70,0,0,1,0,0,4,3,Single/Not Married,1,0,0,1,2
34379,2,25,1,1,0,1,1,5,3,Married,1,0,0,1,1
34380,2,42,0,1,0,0,1,4,6,Married,1,1,0,1,3
34381,2,64,1,0,0,0,0,4,5,Married,1,0,0,1,1
34382,2,45,1,0,0,0,0,4,9,Married,1,0,0,1,3
34383,2,74,1,0,0,0,0,2,4,Married,0,0,0,1,1
34384,2,57,0,0,1,0,0,4,5,Married,0,0,0,1,2
34385,2,68,0,0,1,0,0,5,5,Single/Not Married,0,1,1,1,3
34386,2,26,0,1,1,0,0,3,3,Married,1,0,1,1,2
34387,2,65,0,0,1,0,0,5,7,Married,1,0,0,3,3
34388,2,45,0,1,0,0,0,5,4,Married,0,0,0,1,1
34389,2,73,1,1,0,0,0,2,2,Divorced/Widowed/Separated,1,1,0,2,2
34390,2,35,0,1,0,1,1,3,3,Married,0,0,0,1,1
34391,2,53,0,0,1,0,0,3,4,Married,1,0,0,1,3
34392,2,69,0,1,0,0,1,3,2,Married,1,0,0,1,3
34393,2,68,0,1,0,0,1,4,2,Single/Not Married,0,0,0,1,1
34394,2,32,1,0,0,1,1,4,2,Living With Sig Oth/Dom Prtnr,0,0,1,1,1
34395,2,60,0,0,1,0,0,4,3,Single/Not Married,1,1,0,1,3
34396,2,60,0,1,0,0,1,3,3,Divorced/Widowed/Separated,1,1,0,1,3
34397,2,47,1,0,0,0,1,3,4,Married,1,0,0,2,3
34398,2,63,1,0,0,0,1,3,3,Married,0,0,0,1,2
34399,2,56,1,0,0,1,1,3,4,Living With Sig Oth/Dom Prtnr,1,0,0,3,1
34400,2,38,1,0,0,0,1,4,6,Married,0,0,0,1,1
34401,2,59,0,1,0,0,0,5,5,Married,0,0,0,1,3
34402,2,46,1,0,0,0,0,3,5,Married,1,0,0,1,3
34403,2,29,1,0,0,0,1,5,2,Single/Not Married,1,0,0,1,3
34404,2,45,1,0,0,1,1,2,2,Married,0,0,0,2,1
34405,2,49,1,0,0,0,0,5,6,Married,1,0,0,1,2
34406,2,59,0,1,0,0,0,3,3,Living With Sig Oth/Dom Prtnr,1,0,0,3,3
34407,2,45,0,0,1,0,1,5,9,Married,1,0,0,1,3
34408,2,69,1,0,0,0,0,5,5,Married,1,0,0,1,3
34409,2,59,1,0,0,0,1,5,5,Single/Not Married,1,0,0,1,3
34410,2,33,1,1,0,1,1,4,3,Married,1,0,0,2,2
34411,2,37,0,1,0,1,0,5,5,Married,1,0,0,1,3
34412,2,59,1,0,1,0,0,5,8,Married,1,0,0,1,2
34413,2,45,0,1,1,0,1,4,4,Married,1,1,0,1,1
34414,2,25,1,0,0,0,1,3,3,Single/Not Married,0,0,0,3,3
34415,2,62,1,1,0,0,0,3,2,Married,1,0,0,1,2
34416,2,60,1,0,0,0,0,5,4,Married,0,1,1,2,3
34417,2,37,0,0,1,0,1,5,3,Married,0,0,0,1,1
34418,2,57,0,0,1,0,0,4,4,Married,0,0,1,1,1
34419,2,82,0,0,1,1,0,3,3,Single/Not Married,0,0,0,1,1
34420,2,60,0,0,1,0,1,5,5,Married,1,1,0,1,2
34421,2,69,0,0,1,0,0,5,5,Married,0,0,0,3,3
34422,2,62,0,1,0,0,1,4,2,Single/Not Married,1,0,0,1,1
34423,2,65,1,0,0,0,1,5,4,Divorced/Widowed/Separated,1,0,0,1,1
34424,2,71,1,1,0,0,0,4,4,Married,0,0,0,1,1
34425,2,66,1,0,0,0,0,4,4,Married,1,0,0,1,2
34426,2,29,1,0,0,1,1,4,1,Single/Not Married,1,0,0,3,1
34427,2,64,0,1,1,0,0,5,4,Married,0,0,0,1,1
34428,2,67,0,0,1,0,1,3,1,Divorced/Widowed/Separated,0,0,0,1,2
34429,2,37,1,0,0,0,1,4,3,Married,0,0,0,1,2
34430,2,26,1,0,0,0,0,3,2,Single/Not Married,0,0,0,1,1
34431,2,52,1,0,0,0,0,4,6,Married,1,0,0,1,3
34432,2,59,0,0,1,0,1,2,5,Married,0,0,0,1,3
34433,2,42,1,0,0,0,1,4,4,Married,1,0,0,1,3
34434,2,69,1,1,0,0,1,3,2,Married,0,0,0,1,1
34435,2,63,0,0,1,0,1,4,3,Single/Not Married,1,1,0,1,3
34436,2,54,1,0,0,0,0,4,3,Living With Sig Oth/Dom Prtnr,1,0,0,1,2
34437,2,66,0,0,1,1,1,2,2,Divorced/Widowed/Separated,1,0,0,1,3
34438,2,75,0,0,1,0,0,4,3,Married,1,1,0,1,3
34439,2,42,1,0,0,0,0,3,5,Married,0,0,0,2,3
34440,2,48,1,0,0,0,1,4,6,Married,0,0,0,1,3
34441,2,35,0,1,1,0,0,5,6,Married,1,0,0,1,2
34442,2,70,1,0,0,0,0,2,2,Married,1,0,0,1,1
34443,2,56,1,0,0,0,0,5,4,Married,1,0,0,1,1
34444,2,50,1,1,0,1,0,4,5,Married,1,0,0,1,2
34445,2,66,1,0,0,1,1,3,3,Divorced/Widowed/Separated,1,0,0,3,1
34446,2,68,1,0,0,0,1,5,3,Single/Not Married,1,0,0,1,3
34447,2,74,0,1,0,0,0,4,6,Married,0,1,0,1,3
34448,2,36,1,1,0,0,1,5,4,Living With Sig Oth/Dom Prtnr,1,0,0,3,3
34449,2,58,1,0,1,0,1,5,5,Married,1,0,0,1,3
34450,2,50,0,1,0,0,1,2,6,Living With Sig Oth/Dom Prtnr,0,0,0,1,1
34451,2,54,0,1,0,0,0,3,5,Married,0,0,0,1,3
34452,2,75,1,0,0,0,0,4,3,Married,0,0,0,1,2
34453,2,56,1,0,0,0,1,2,4,Married,1,0,0,1,1
34454,2,48,1,1,0,0,0,4,6,Married,1,0,1,2,3
34455,2,33,1,1,0,1,0,4,4,Living With Sig Oth/Dom Prtnr,0,0,0,1,1
34456,2,45,0,1,0,0,1,4,5,Single/Not Married,1,0,0,2,3
34457,2,27,0,0,0,1,1,3,3,Single/Not Married,1,0,0,1,1
34458,2,38,1,0,0,0,1,5,5,Married,0,0,0,1,3
34459,2,73,0,1,0,0,0,5,4,Married,0,0,0,1,3
34460,2,74,1,1,0,0,0,3,2,Divorced/Widowed/Separated,1,0,0,1,1
34461,2,66,1,0,0,0,1,3,3,Married,0,0,0,1,3
34462,2,27,0,0,0,0,1,4,3,Single/Not Married,0,0,0,1,1
34463,2,67,1,0,1,1,0,5,5,Married,1,0,0,1,2
34464,2,59,1,0,0,0,0,4,6,Married,1,0,0,1,3
34465,2,73,1,0,0,0,0,2,3,Married,1,0,0,1,1
34466,2,35,1,0,0,0,0,2,4,Single/Not Married,0,0,0,3,1
34467,2,41,1,0,0,0,1,3,3,Married,1,0,0,2,1
34468,2,69,1,1,1,0,1,1,2,Divorced/Widowed/Separated,1,0,0,1,3
34469,2,64,0,0,1,0,1,4,5,Married,1,0,0,1,1
34470,2,58,1,0,0,0,1,4,6,Married,1,0,0,1,3
34471,2,57,0,1,0,0,0,4,3,Married,0,0,0,1,1
34472,2,29,1,0,0,1,0,5,3,Single/Not Married,1,0,0,1,1
34473,2,61,1,0,0,0,1,3,2,Married,1,0,0,1,3
34474,2,36,1,0,0,1,0,5,4,Married,0,0,0,1,2
34475,2,44,1,0,0,0,1,3,2,Divorced/Widowed/Separated,1,0,0,1,1
34476,2,76,1,0,0,0,0,5,4,Married,1,0,0,1,3
34477,2,31,1,1,0,0,0,5,6,Married,0,0,0,1,1
34478,2,72,0,0,1,0,0,5,4,Married,1,0,0,1,1
34479,2,52,0,1,0,0,1,4,6,Married,0,0,0,1,3
34480,2,62,0,1,0,0,1,5,4,Married,0,1,0,1,3
34481,2,40,0,1,0,0,0,5,5,Married,1,0,0,1,2
34482,2,30,1,0,0,0,1,5,4,Married,0,0,0,1,1
34483,2,50,1,0,0,0,0,4,4,Married,0,0,0,1,3
34484,2,71,0,0,1,0,1,2,5,Married,0,0,1,1,3
34485,2,54,1,0,0,0,1,4,2,Single/Not Married,0,0,0,1,2
34486,2,37,1,1,0,1,0,4,3,Married,0,0,0,1,3
34487,2,68,0,0,1,1,0,4,4,Married,0,0,0,1,1
34488,2,58,0,1,0,0,1,5,2,Divorced/Widowed/Separated,1,0,0,1,2
34489,2,26,1,1,0,0,1,3,2,Living With Sig Oth/Dom Prtnr,1,0,0,1,2
34490,2,35,1,0,0,1,0,4,3,Single/Not Married,0,0,0,2,1
34491,2,62,1,0,0,0,0,3,4,Married,1,0,0,1,1
34492,2,51,1,0,0,0,0,5,5,Married,1,0,0,1,1
34493,2,67,1,0,0,0,0,5,5,Married,1,1,0,1,3
34494,2,55,0,1,0,0,0,3,4,Married,1,0,0,1,1
34495,2,65,0,0,1,0,0,2,3,Married,0,0,0,1,1
34496,2,66,0,0,1,0,0,5,3,Married,0,0,0,1,3
34497,2,72,1,0,0,0,0,2,2,Divorced/Widowed/Separated,1,0,0,1,1
34498,2,36,0,1,0,1,0,2,3,Single/Not Married,1,0,1,1,1
34499,2,35,1,0,0,0,1,3,3,Single/Not Married,1,0,0,2,3
34500,2,66,1,0,0,0,0,2,3,Married,0,0,0,1,3
34501,2,37,0,0,1,0,0,4,4,Living With Sig Oth/Dom Prtnr,1,0,0,1,2
34502,2,61,1,0,0,0,0,5,4,Married,0,0,0,1,3
34503,2,35,0,1,0,0,0,4,4,Married,1,0,0,1,3
34504,2,39,1,0,0,0,1,2,1,Single/Not Married,1,0,0,1,1
34505,2,29,0,1,0,1,1,3,2,Single/Not Married,0,0,0,1,3
34506,2,54,0,1,0,0,0,5,5,Married,1,0,1,3,3
34507,2,32,1,0,0,0,1,3,2,Single/Not Married,0,0,0,2,2
34508,2,30,1,0,0,0,1,3,2,Married,1,0,0,1,3
34509,2,35,1,1,0,0,0,4,6,Married,1,0,0,1,1
34510,2,62,0,1,0,0,0,4,3,Divorced/Widowed/Separated,0,0,0,3,3
34511,2,69,1,0,1,0,1,4,3,Single/Not Married,1,0,0,1,2
34512,2,40,1,1,0,0,0,4,4,Married,0,0,0,3,3
34513,2,55,0,1,1,0,1,5,5,Single/Not Married,1,0,0,2,3
34514,2,60,0,0,1,0,0,3,2,Married,0,0,0,1,3
34515,2,47,1,1,0,0,0,3,3,Single/Not Married,1,0,0,1,1
34516,2,47,1,0,0,0,1,3,3,Divorced/Widowed/Separated,0,1,0,1,1
34517,2,58,1,0,0,0,1,4,4,Married,0,0,0,1,1
34518,2,56,1,0,0,0,0,4,4,Married,1,0,1,1,1
34519,2,56,0,1,0,0,1,3,3,Single/Not Married,1,0,0,1,1
34520,2,72,0,1,1,0,1,2,2,Married,0,0,0,1,2
34521,2,32,0,0,1,0,1,3,3,Married,1,0,0,1,2
34522,2,35,1,0,0,0,1,5,5,Married,0,0,0,1,1
34523,2,53,0,1,0,0,0,3,5,Married,0,0,0,3,3
34524,2,46,0,1,0,0,1,5,7,Married,0,1,1,1,1
34525,2,64,1,0,0,0,1,4,2,Divorced/Widowed/Separated,0,0,0,1,2
34526,2,58,0,1,0,0,1,4,3,Married,1,0,0,1,1
34527,2,31,1,1,0,0,0,4,2,Married,0,0,0,1,3
34528,2,72,1,0,0,0,1,4,3,Married,1,0,0,1,2
34529,2,45,1,0,0,0,1,4,6,Married,0,0,0,1,3
34530,2,61,1,0,0,0,0,3,7,Married,1,0,0,1,1
34531,2,52,0,0,1,0,0,4,7,Married,0,0,0,3,3
34532,2,50,1,0,0,1,1,5,5,Married,0,0,0,1,3
34533,2,69,1,1,0,0,0,5,5,Married,0,1,0,1,2
34534,2,32,1,1,1,0,0,2,3,Single/Not Married,1,0,0,1,3
34535,2,35,1,1,0,0,1,4,3,Married,0,0,0,1,3
34536,2,42,0,0,1,0,0,3,4,Married,0,0,0,1,1
34537,2,38,1,0,0,0,1,5,5,Married,1,0,0,1,2
34538,2,59,1,0,1,0,0,2,5,Married,1,0,0,1,1
34539,2,62,1,0,0,0,0,5,5,Married,0,0,0,1,3
34540,2,41,1,0,0,0,0,4,5,Married,0,0,0,1,1
34541,2,79,1,1,0,0,1,2,1,Divorced/Widowed/Separated,0,0,0,1,3
34542,2,41,1,0,0,0,0,4,7,Married,0,0,0,1,3
34543,2,36,1,0,0,0,0,2,5,Married,1,0,0,1,2
34544,2,70,0,0,1,0,1,5,1,Divorced/Widowed/Separated,0,0,0,1,3
34545,2,52,1,1,0,0,0,4,2,Single/Not Married,0,0,0,1,1
34546,2,48,1,0,0,0,1,4,6,Married,0,0,0,1,1
34547,2,27,0,0,1,1,0,2,3,Married,0,0,0,1,1
34548,2,25,1,0,0,0,1,4,3,Single/Not Married,0,1,0,2,3
34549,2,32,1,1,0,0,1,3,3,Married,0,1,0,1,1
34550,2,39,0,0,1,0,1,4,4,Married,0,0,0,2,1
34551,2,25,1,1,0,1,1,4,1,Married,1,1,0,1,1
34552,2,50,1,0,0,0,1,4,3,Divorced/Widowed/Separated,1,0,0,1,1
34553,2,32,0,1,0,0,1,4,2,Single/Not Married,0,0,0,1,1
34554,2,50,1,0,0,0,1,5,3,Married,0,0,0,1,3
34555,2,31,0,1,0,1,1,4,2,Single/Not Married,1,0,0,1,2
34556,2,48,1,1,0,1,1,4,3,Single/Not Married,0,0,0,1,1
34557,2,53,0,0,1,0,1,2,3,Married,0,0,0,1,3
34558,2,57,1,0,0,0,1,3,2,Single/Not Married,0,0,0,1,3
34559,2,47,1,0,0,0,1,5,7,Married,1,0,0,1,1
34560,2,57,1,0,0,0,0,3,3,Single/Not Married,0,0,0,1,2
34561,2,56,0,0,0,0,0,4,6,Married,0,0,0,3,3
34562,2,46,1,1,1,0,0,4,5,Married,0,0,0,3,3
34563,2,54,1,0,0,0,0,4,3,Single/Not Married,0,0,0,1,2
34564,2,58,1,0,0,0,1,2,2,Divorced/Widowed/Separated,0,0,0,1,1
34565,2,53,1,0,0,0,1,4,3,Divorced/Widowed/Separated,0,0,0,1,1
34566,2,27,1,1,0,0,1,3,2,Single/Not Married,1,0,0,1,1
34567,2,66,1,1,1,0,1,5,6,Married,0,0,0,1,3
34568,2,43,1,0,0,0,1,2,4,Married,0,0,0,1,1
34569,2,45,0,0,1,0,1,5,5,Married,0,0,0,2,3
34570,2,67,1,0,0,0,0,2,5,Married,0,0,0,1,1
34571,2,55,1,1,0,0,0,4,3,Married,1,1,1,1,2
34572,2,46,0,1,0,0,0,5,6,Married,0,0,0,1,3
34573,2,53,1,0,0,0,1,2,4,Married,1,1,0,1,3
34574,2,29,1,0,0,1,1,2,1,Single/Not Married,1,0,1,1,1
34575,2,42,1,1,0,1,1,3,2,Married,0,0,0,1,1
34576,2,61,1,0,0,0,1,4,2,Living With Sig Oth/Dom Prtnr,1,0,0,1,3
34577,2,59,1,0,0,0,1,4,3,Single/Not Married,0,0,0,1,1
34578,2,39,1,0,0,0,0,4,3,Single/Not Married,0,0,0,2,1
34579,2,60,1,1,0,0,0,1,2,Married,1,0,0,1,2
34580,2,64,1,0,0,0,1,4,2,Married,0,0,0,1,3
34581,2,69,0,1,0,0,1,2,2,Married,0,0,0,1,1
34582,2,31,1,0,0,0,0,4,4,Married,0,0,0,1,3
34583,2,33,1,1,1,0,1,4,1,Single/Not Married,1,0,0,1,1
34584,2,34,1,1,0,0,1,4,5,Married,0,0,0,2,3
34585,2,68,1,0,0,0,0,4,4,Married,1,0,0,1,1
34586,2,78,1,1,1,0,1,4,3,Married,1,1,0,1,2
34587,2,39,1,0,0,0,1,2,3,Married,0,1,0,1,2
34588,2,71,1,1,0,0,0,5,9,Married,0,0,0,1,3
34589,2,45,1,0,0,0,1,4,3,Divorced/Widowed/Separated,0,0,0,1,3
34590,2,70,1,0,0,0,1,3,2,Married,0,0,1,3,3
34591,2,55,1,0,0,0,1,4,3,Married,0,1,0,1,1
34592,2,81,0,0,1,1,1,2,1,Divorced/Widowed/Separated,1,0,0,1,1
34593,2,57,0,1,0,0,0,4,5,Married,0,0,0,1,2
34594,2,54,1,0,0,1,0,2,2,Single/Not Married,1,0,0,1,1
34595,2,39,1,0,0,0,1,4,2,Single/Not Married,0,0,0,1,1
34596,2,56,1,0,0,0,1,4,3,Married,0,0,0,1,3
34597,2,44,1,0,0,1,0,3,2,Married,0,0,0,1,1
34598,2,75,1,0,0,0,1,4,2,Married,0,0,0,1,3
34599,2,66,1,0,0,0,0,5,4,Married,1,0,0,1,3
34600,2,65,1,0,0,0,1,5,5,Married,0,0,0,1,3
34601,2,56,0,1,0,0,0,3,2,Married,0,0,0,1,2
34602,2,64,1,0,0,0,1,4,3,Divorced/Widowed/Separated,0,0,0,1,3
34603,2,64,1,0,0,0,1,4,3,Married,1,0,0,1,1
34604,2,36,1,1,0,0,0,3,2,Single/Not Married,1,0,0,1,1
34605,2,46,1,1,0,0,1,2,1,Divorced/Widowed/Separated,0,0,0,1,1
34606,2,70,1,0,0,0,0,4,3,Married,1,1,0,1,1
34607,2,45,0,1,0,1,1,3,2,Married,1,0,0,1,1
34608,2,52,0,1,0,0,0,4,3,Married,0,0,0,1,1
34609,2,38,1,0,0,0,1,3,3,Married,1,0,0,1,1
34610,2,34,1,0,0,0,1,5,3,Single/Not Married,1,0,0,1,1
34611,2,36,0,1,0,0,0,2,3,Married,0,0,0,1,1
34612,2,31,0,1,0,0,1,2,3,Divorced/Widowed/Separated,1,0,0,1,1
34613,2,50,1,0,0,0,0,5,5,Married,1,0,0,1,1
34614,2,34,1,0,0,1,1,4,4,Single/Not Married,0,0,0,1,1
34615,2,67,1,0,0,0,0,3,3,Married,0,0,0,1,1
34616,2,65,1,1,1,1,1,3,1,Divorced/Widowed/Separated,1,0,1,1,1
