ID,Year,Make,MakeSeries,Segment,4Region,9Region,Cluster,YNV_GLB_16,Not Consider Other Makes,Not Consider Other Segments,OVC_US_2C1_1,OVC_US_2C1_2,OVC_US_2C1_3,OVC_US_2C1_4,OVC_US_2C1_5,OVC_US_2C1_6,OVC_US_2C1_7,OVC_US_2C1_8,OVC_US_2C1_9,OVC_US_2C1_10,OVC_US_2C1_11,OVC_US_2C1_12,OVC_US_2C1_13,OVC_US_2C1_14,OVC_US_2C1_15,OVC_US_2C1_16,OVC_US_2C1_17,OVC_US_2C1_18,OVC_US_2C1_19,OVC_US_2C1_20,Cus_BrandExp,Advertising,Audio,Bluetooth,Camera,Comfort,Dealer,Disappointed,DQR,Economy,Engine,Exterior,Features,Handling,Heated Seats / Strg,Interior,Maintenance,Navigation,Performance,Price,Quietness,Ride,Roominess,Safety,Seats,Styling,Transmission,Trunk,Wheel,Had Exterior Problem,Had DEXP Problem,Had FCD Problem,Had AEN Problem,Had Seat Problem,Had HVAC Problem,Had INT Problem,Had ENG Problem,Had Problem,Had Severe Problem,Had Very Severe Problem,Taken to Dealer,Problem Fixed,APEAL_Index,EXT_Index,INT_Index,SS_Index,AEN_Index,Seats_Index,HVAC_Index,DD_Index,ENGTRN_Index,VDS_Index,FUEL_Index,APEAL_OSAT
B76A4A8Q,2015,Mazda,Mazda CX-5,Compact SUV,Northeast,Middle Atlantic,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.999973889,1,1,0.999666744,1,1,1,1,1,1,1,1
B777327C,2015,Nissan,Nissan Xterra,Compact SUV,South,South Atlantic,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0.425161699,0.513369341,0.571408232,0.50393797,0.527862078,0.55022252,0.341084108,0.51922681,0.555555556,0.473141575,0.504777778,0.777777778
B7773523,2015,Nissan,Nissan Xterra,Compact SUV,Northeast,New England,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.895553727,0.981485186,1,0.974661468,0.846829809,0.946706539,0.875,0.96004457,0.825517448,0.96805875,0.828555556,1
B7773534,2015,Nissan,Nissan Xterra,Compact SUV,South,East South Central,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.555216257,0.788757752,0.547463112,0.437586785,0.54584406,0.478979272,0.605548055,0.558540337,0.745669877,0.582652846,0.727,0.666666667
B777364F,2015,Nissan,Nissan Xterra,Compact SUV,Northeast,New England,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537399668,0.854848748,0.661881957,0.611112963,0.567556887,0.57497129,0.413291329,0.622064505,0.555555556,0.547478585,0.555555556,0.777777778
B77737AL,2015,Nissan,Nissan Xterra,Compact SUV,South,South Atlantic,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.761055789,0.894312196,0.905177323,0.783747792,0.805734961,0.900008869,0.852460246,0.820424625,0.738759457,0.693497317,0.666666667,0.888888889
B777395C,2015,Nissan,Nissan Xterra,Compact SUV,South,South Atlantic,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.963244436,1,0.965599793,0.918551005,0.985897733,0.905047358,0.977460246,0.915644265,0.97875768,1,1,1
B7773A7R,2015,Nissan,Nissan Xterra,Compact SUV,Northeast,New England,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.375260256,0.555555556,0.352899301,0.511702825,0.444399105,0.431418923,0.409640964,0.458669929,0.487317935,0.511037785,0.444444444,0.555555556
2B2636B2,2015,Chevrolet,Chevrolet Equinox,Compact SUV,Northeast,Middle Atlantic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.999973889,1,1,0.999666744,1,1,1,1,1,1,1,1
2B453694,2015,Ford,Ford Escape,Compact SUV,Midwest,East North Central,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.425161699,0.513369341,0.571408232,0.50393797,0.527862078,0.55022252,0.341084108,0.51922681,0.555555556,0.473141575,0.504777778,0.777777778
2B4537A5,2015,Ford,Ford Escape,Compact SUV,Midwest,East North Central,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.895553727,0.981485186,1,0.974661468,0.846829809,0.946706539,0.875,0.96004457,0.825517448,0.96805875,0.828555556,1
2B454352,2015,Ford,Ford Escape,Compact SUV,South,West South Central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555216257,0.788757752,0.547463112,0.437586785,0.54584406,0.478979272,0.605548055,0.558540337,0.745669877,0.582652846,0.727,0.666666667
2B454B4F,2015,Ford,Ford Escape,Compact SUV,Midwest,East North Central,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.537399668,0.854848748,0.661881957,0.611112963,0.567556887,0.57497129,0.413291329,0.622064505,0.555555556,0.547478585,0.555555556,0.777777778
2B45585G,2015,Ford,Ford Escape,Compact SUV,Northeast,Middle Atlantic,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.761055789,0.894312196,0.905177323,0.783747792,0.805734961,0.900008869,0.852460246,0.820424625,0.738759457,0.693497317,0.666666667,0.888888889
2B456BB8,2015,Ford,Ford Escape,Compact SUV,Northeast,Middle Atlantic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963244436,1,0.965599793,0.918551005,0.985897733,0.905047358,0.977460246,0.915644265,0.97875768,1,1,1
2B45736W,2015,Ford,Ford Escape,Compact SUV,Northeast,Middle Atlantic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375260256,0.555555556,0.352899301,0.511702825,0.444399105,0.431418923,0.409640964,0.458669929,0.487317935,0.511037785,0.444444444,0.555555556
B76A5A4J,2015,Mazda,Mazda CX-5,Compact SUV,West,Pacific,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0.999973889,1,1,0.999666744,1,1,1,1,1,1,1,1
B76A649T,2015,Mazda,Mazda CX-5,Compact SUV,Midwest,East North Central,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.425161699,0.513369341,0.571408232,0.50393797,0.527862078,0.55022252,0.341084108,0.51922681,0.555555556,0.473141575,0.504777778,0.777777778
B76A6AAD,2015,Mazda,Mazda CX-5,Compact SUV,South,East South Central,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.895553727,0.981485186,1,0.974661468,0.846829809,0.946706539,0.875,0.96004457,0.825517448,0.96805875,0.828555556,1
B777837C,2015,Nissan,Nissan Xterra,Compact SUV,South,West South Central,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555216257,0.788757752,0.547463112,0.437586785,0.54584406,0.478979272,0.605548055,0.558540337,0.745669877,0.582652846,0.727,0.666666667
B777A72U,2015,Nissan,Nissan Xterra,Compact SUV,Northeast,New England,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537399668,0.854848748,0.661881957,0.611112963,0.567556887,0.57497129,0.413291329,0.622064505,0.555555556,0.547478585,0.555555556,0.777777778
B777A7AS,2015,Nissan,Nissan Xterra,Compact SUV,Northeast,Middle Atlantic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761055789,0.894312196,0.905177323,0.783747792,0.805734961,0.900008869,0.852460246,0.820424625,0.738759457,0.693497317,0.666666667,0.888888889
B777A97K,2015,Nissan,Nissan Xterra,Compact SUV,Northeast,New England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.963244436,1,0.965599793,0.918551005,0.985897733,0.905047358,0.977460246,0.915644265,0.97875768,1,1,1
B777BB87,2015,Nissan,Nissan Xterra,Compact SUV,Northeast,Middle Atlantic,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.375260256,0.555555556,0.352899301,0.511702825,0.444399105,0.431418923,0.409640964,0.458669929,0.487317935,0.511037785,0.444444444,0.555555556
B777BBBZ,2015,Nissan,Nissan Xterra,Compact SUV,Midwest,East North Central,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.999973889,1,1,0.999666744,1,1,1,1,1,1,1,1
B7782363,2015,Subaru,Subaru Forester,Compact SUV,Northeast,New England,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.425161699,0.513369341,0.571408232,0.50393797,0.527862078,0.55022252,0.341084108,0.51922681,0.555555556,0.473141575,0.504777778,0.777777778
B778427P,2015,Subaru,Subaru Forester,Compact SUV,Northeast,Middle Atlantic,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.895553727,0.981485186,1,0.974661468,0.846829809,0.946706539,0.875,0.96004457,0.825517448,0.96805875,0.828555556,1
B778453G,2015,Subaru,Subaru Forester,Compact SUV,Midwest,East North Central,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.555216257,0.788757752,0.547463112,0.437586785,0.54584406,0.478979272,0.605548055,0.558540337,0.745669877,0.582652846,0.727,0.666666667
2B45B93X,2015,Ford,Ford Escape,Compact SUV,Northeast,New England,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537399668,0.854848748,0.661881957,0.611112963,0.567556887,0.57497129,0.413291329,0.622064505,0.555555556,0.547478585,0.555555556,0.777777778
2B45B94Y,2015,Ford,Ford Escape,Compact SUV,Northeast,Middle Atlantic,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.761055789,0.894312196,0.905177323,0.783747792,0.805734961,0.900008869,0.852460246,0.820424625,0.738759457,0.693497317,0.666666667,0.888888889
B77BAB2L,2015,Mitsubishi,Mitsubishi Outlander,Compact SUV,South,East South Central,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963244436,1,0.965599793,0.918551005,0.985897733,0.905047358,0.977460246,0.915644265,0.97875768,1,1,1
B77BBB4L,2015,Mitsubishi,Mitsubishi Outlander,Compact SUV,Northeast,Middle Atlantic,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375260256,0.555555556,0.352899301,0.511702825,0.444399105,0.431418923,0.409640964,0.458669929,0.487317935,0.511037785,0.444444444,0.555555556
B76AA3AL,2015,Mazda,Mazda CX-5,Compact SUV,West,Pacific,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.999973889,1,1,0.999666744,1,1,1,1,1,1,1,1
B76AA87A,2015,Mazda,Mazda CX-5,Compact SUV,Northeast,New England,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.425161699,0.513369341,0.571408232,0.50393797,0.527862078,0.55022252,0.341084108,0.51922681,0.555555556,0.473141575,0.504777778,0.777777778
B76AA9AD,2015,Mazda,Mazda CX-5,Compact SUV,Midwest,East North Central,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.895553727,0.981485186,1,0.974661468,0.846829809,0.946706539,0.875,0.96004457,0.825517448,0.96805875,0.828555556,1
B76AAA4U,2015,Mazda,Mazda CX-5,Compact SUV,Midwest,East North Central,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555216257,0.788757752,0.547463112,0.437586785,0.54584406,0.478979272,0.605548055,0.558540337,0.745669877,0.582652846,0.727,0.666666667
B7784ABX,2015,Subaru,Subaru Forester,Compact SUV,West,Pacific,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537399668,0.854848748,0.661881957,0.611112963,0.567556887,0.57497129,0.413291329,0.622064505,0.555555556,0.547478585,0.555555556,0.777777778
B7785489,2015,Subaru,Subaru Forester,Compact SUV,West,Pacific,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.761055789,0.894312196,0.905177323,0.783747792,0.805734961,0.900008869,0.852460246,0.820424625,0.738759457,0.693497317,0.666666667,0.888888889
B778569V,2015,Subaru,Subaru Forester,Compact SUV,Northeast,New England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963244436,1,0.965599793,0.918551005,0.985897733,0.905047358,0.977460246,0.915644265,0.97875768,1,1,1
B778598Q,2015,Subaru,Subaru Forester,Compact SUV,South,South Atlantic,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375260256,0.555555556,0.352899301,0.511702825,0.444399105,0.431418923,0.409640964,0.458669929,0.487317935,0.511037785,0.444444444,0.555555556
B7786794,2015,Subaru,Subaru Forester,Compact SUV,South,South Atlantic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.999973889,1,1,0.999666744,1,1,1,1,1,1,1,1
B77882A9,2015,Subaru,Subaru Forester,Compact SUV,South,South Atlantic,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425161699,0.513369341,0.571408232,0.50393797,0.527862078,0.55022252,0.341084108,0.51922681,0.555555556,0.473141575,0.504777778,0.777777778
B778856B,2015,Subaru,Subaru Forester,Compact SUV,Northeast,Middle Atlantic,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.895553727,0.981485186,1,0.974661468,0.846829809,0.946706539,0.875,0.96004457,0.825517448,0.96805875,0.828555556,1
B778874U,2015,Subaru,Subaru Forester,Compact SUV,South,South Atlantic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555216257,0.788757752,0.547463112,0.437586785,0.54584406,0.478979272,0.605548055,0.558540337,0.745669877,0.582652846,0.727,0.666666667
B778929G,2015,Subaru,Subaru Forester,Compact SUV,Midwest,East North Central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.537399668,0.854848748,0.661881957,0.611112963,0.567556887,0.57497129,0.413291329,0.622064505,0.555555556,0.547478585,0.555555556,0.777777778
B778934L,2015,Subaru,Subaru Forester,Compact SUV,West,Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.761055789,0.894312196,0.905177323,0.783747792,0.805734961,0.900008869,0.852460246,0.820424625,0.738759457,0.693497317,0.666666667,0.888888889
B7844638,2015,Toyota,Toyota RAV4,Compact SUV,Northeast,Middle Atlantic,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963244436,1,0.965599793,0.918551005,0.985897733,0.905047358,0.977460246,0.915644265,0.97875768,1,1,1
B784689V,2015,Toyota,Toyota RAV4,Compact SUV,South,South Atlantic,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375260256,0.555555556,0.352899301,0.511702825,0.444399105,0.431418923,0.409640964,0.458669929,0.487317935,0.511037785,0.444444444,0.555555556
B784726Y,2015,Toyota,Toyota RAV4,Compact SUV,West,Mountain,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999973889,1,1,0.999666744,1,1,1,1,1,1,1,1
B784823T,2015,Toyota,Toyota RAV4,Compact SUV,South,East South Central,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.425161699,0.513369341,0.571408232,0.50393797,0.527862078,0.55022252,0.341084108,0.51922681,0.555555556,0.473141575,0.504777778,0.777777778
2B56985R,2015,GMC,GMC Terrain,Compact SUV,Midwest,West North Central,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895553727,0.981485186,1,0.974661468,0.846829809,0.946706539,0.875,0.96004457,0.825517448,0.96805875,0.828555556,1
2B575ABX,2015,GMC,GMC Terrain,Compact SUV,Midwest,East North Central,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555216257,0.788757752,0.547463112,0.437586785,0.54584406,0.478979272,0.605548055,0.558540337,0.745669877,0.582652846,0.727,0.666666667
2B576ABV,2015,GMC,GMC Terrain,Compact SUV,South,South Atlantic,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537399668,0.854848748,0.661881957,0.611112963,0.567556887,0.57497129,0.413291329,0.622064505,0.555555556,0.547478585,0.555555556,0.777777778
2B57B28Y,2015,GMC,GMC Terrain,Compact SUV,Northeast,Middle Atlantic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761055789,0.894312196,0.905177323,0.783747792,0.805734961,0.900008869,0.852460246,0.820424625,0.738759457,0.693497317,0.666666667,0.888888889
B779A25A,2015,Subaru,Subaru Forester,Compact SUV,Midwest,West North Central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0.963244436,1,0.965599793,0.918551005,0.985897733,0.905047358,0.977460246,0.915644265,0.97875768,1,1,1
B779B86B,2015,Subaru,Subaru Forester,Compact SUV,Northeast,Middle Atlantic,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.375260256,0.555555556,0.352899301,0.511702825,0.444399105,0.431418923,0.409640964,0.458669929,0.487317935,0.511037785,0.444444444,0.555555556
