ID,Year,Make,MakeSeries,Segment,4Region,9Region,Cluster,YNV_GLB_16,Not Consider Other Makes,Not Consider Other Segments,OVC_US_2C1_1,OVC_US_2C1_2,OVC_US_2C1_3,OVC_US_2C1_4,OVC_US_2C1_5,OVC_US_2C1_6,OVC_US_2C1_7,OVC_US_2C1_8,OVC_US_2C1_9,OVC_US_2C1_10,OVC_US_2C1_11,OVC_US_2C1_12,OVC_US_2C1_13,OVC_US_2C1_14,OVC_US_2C1_15,OVC_US_2C1_16,OVC_US_2C1_17,OVC_US_2C1_18,OVC_US_2C1_19,OVC_US_2C1_20,Cus_BrandExp,Advertising,Audio,Bluetooth,Camera,Comfort,Dealer,Disappointed,DQR,Economy,Engine,Exterior,Features,Handling,Heated Seats / Strg,Interior,Maintenance,Navigation,Performance,Price,Quietness,Ride,Roominess,Safety,Seats,Styling,Transmission,Trunk,Wheel,Had Exterior Problem,Had DEXP Problem,Had FCD Problem,Had AEN Problem,Had Seat Problem,Had HVAC Problem,Had INT Problem,Had ENG Problem,Had Problem,Had Severe Problem,Had Very Severe Problem,Taken to Dealer,Problem Fixed,APEAL_Index,EXT_Index,INT_Index,SS_Index,AEN_Index,Seats_Index,HVAC_Index,DD_Index,ENGTRN_Index,VDS_Index,FUEL_Index,APEAL_OSAT
B8977B9A,2015,Mazda,Mazda MAZDA3,Compact Car,South,South Atlantic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.840706047,0.923918117,0.987187608,0.863652522,0.726993877,0.974725361,0.862052872,0.815229588,0.752291438,0.885011499,1,0.888888889
B897A82J,2015,Mazda,Mazda MAZDA3,Compact Car,South,South Atlantic,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.980963864,0.894534462,1,0.999777827,1,1,1,0.98492373,1,1,1,1
B897AA9E,2015,Mazda,Mazda MAZDA3,Compact Car,Northeast,New England,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.965993529,1,1,0.999777827,0.999905902,0.976632108,1,0.97573576,0.873257119,0.929751469,1,1
B897B45E,2015,Mazda,Mazda MAZDA3,Compact Car,West,Pacific,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.889701434,0.960392078,0.950450601,0.883125972,0.873846741,0.924860486,0.901156782,0.927440589,0.928296059,0.861658279,0.888888889,1
B898239K,2015,Mazda,Mazda MAZDA3,Compact Car,West,Pacific,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.974806458,0.965959859,0.982887178,0.946534104,0.999905902,0.982231556,0.982709382,0.98664578,0.97836883,0.96492573,1,1
B995848F,2015,Ford,Ford Focus,Compact Car,West,Pacific,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.663388865,0.796825476,0.779580291,0.660732393,0.697765884,0.746351635,0.734751586,0.773235899,0.78693164,0.765988846,0.565111111,0.777777778
B9958AAB,2015,Ford,Ford Focus,Compact Car,South,South Atlantic,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.604516165,0.778911338,0.825538109,0.681737392,0.688559813,0.659287707,0.606882911,0.662511527,0.582052906,0.677276717,0.666666667,0.666666667
B995979A,2015,Ford,Ford Focus,Compact Car,South,South Atlantic,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.805022824,0.860661021,0.850918425,0.829660076,0.699721505,0.843828827,0.847084708,0.870212979,0.825517448,0.876101279,0.939666667,0.888888889
B99598BC,2015,Ford,Ford Focus,Compact Car,West,Pacific,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.557407434,0.720677469,0.665555444,0.50892024,0.595837415,0.656965252,0.480636953,0.657612017,0.856183159,0.570509616,0.568019778,0.666666667
B9A9A7A5,2015,Mitsubishi,Mitsubishi Lancer,Compact Car,South,South Atlantic,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.885386915,1,1,0.999777827,0.753461137,0.898559967,0.860519385,0.888888889,0.888888889,0.929051539,0.888888889,0.888888889
B9A9B7A3,2015,Mitsubishi,Mitsubishi Lancer,Compact Car,South,West South Central,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.398567149,0.555555556,0.555555556,0.327382804,0.526274064,0.444444444,0.444444444,0.555555556,0.555555556,0.555555556,0.555555556,0.777777778
B9B4997G,2015,Nissan,Nissan LEAF,Compact Car,South,South Atlantic,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.703709378,0.599142051,0.643453234,0.999777827,0.661187899,0.703186763,0.590425709,0.567298826,0.979064316,1,0.796888889,0.666666667
B8B9529K,2015,Buick,Buick Verano,Compact Car,Northeast,Middle Atlantic,8,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0.445219184,0.729512569,0.736106944,0.492490558,0.494442318,0.424805814,0.39811759,0.751101668,0.566889089,0.590152096,0.333333333,0.666666667
B8B9542Y,2015,Buick,Buick Verano,Compact Car,Midwest,East North Central,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.615628813,0.777777778,0.674389661,0.585203288,0.692912661,0.561608828,0.666666667,0.805308358,0.645424346,0.797575798,0.666666667,0.777777778
B8B96494,2015,Buick,Buick Verano,Compact Car,South,South Atlantic,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.474684439,0.555555556,0.555555556,0.374172406,0.642895852,0.374237424,0.589636741,0.666666667,0.645035496,0.580653046,0.669967667,0.666666667
B8B973AH,2015,Buick,Buick Verano,Compact Car,Midwest,East North Central,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.968481405,1,1,0.844612308,0.969673714,1,1,0.919874679,1,1,1,1
B8B9765C,2015,Buick,Buick Verano,Compact Car,West,Pacific,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.918877091,1,0.961262793,0.901221951,0.857426215,0.968674645,0.910657732,0.929773689,0.96059283,0.97240276,0.888888889,1
B9963B78,2015,Ford,Ford Focus,Compact Car,West,Mountain,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.900756548,1,1,0.853543657,0.697309502,0.939042571,0.648698203,1,1,0.98084636,1,1
B934968U,2015,Volkswagen,Volkswagen Beetle,Compact Car,West,Pacific,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.919455599,1,0.962062873,0.944323484,0.917485203,1,1,1,1,1,0.615888889,1
B935787X,2015,Volkswagen,Volkswagen Beetle,Compact Car,South,South Atlantic,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.964833622,1,0.948187263,0.920139969,0.978127555,0.96849685,0.856585659,0.97391372,1,1,1,1
B9358252,2015,Volkswagen,Volkswagen Beetle,Compact Car,South,West South Central,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.98737398,1,1,1,0.914791794,1,1,1,1,1,1,1
B9358BAL,2015,Volkswagen,Volkswagen Beetle,Compact Car,South,South Atlantic,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.584693131,0.666666667,0.528986232,0.676671851,0.594433608,0.777777778,0.629340712,0.888888889,0.777777778,0.499538935,0.555555556,0.666666667
B996A35X,2015,Ford,Ford Focus,Compact Car,Midwest,East North Central,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.583357455,0.639094486,0.671544932,0.649514774,0.713027569,0.7681067,0.706692892,0.572709396,0.598017976,0.698185737,0.676222222,0.666666667
B996A59M,2015,Ford,Ford Focus,Compact Car,Midwest,East North Central,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.517498058,0.592029517,0.542809837,0.47250611,0.643497547,0.465527775,0.396973031,0.836316368,0.888888889,0.477652235,0.555555556,0.666666667
B935A54D,2015,Volkswagen,Volkswagen Beetle,Compact Car,South,South Atlantic,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.877425575,0.957813785,0.981420364,0.764941124,0.881000872,0.86557778,0.947661433,0.928062749,0.880145319,0.941894699,0.888888889,1
B935A95K,2015,Volkswagen,Volkswagen Beetle,Compact Car,South,West South Central,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.958001496,1,1,0.94336814,0.945700001,0.957194497,0.934693469,0.99335622,1,0.831405748,1,1
B935B94H,2015,Volkswagen,Volkswagen Beetle,Compact Car,Northeast,New England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.551262554,0.746727123,0.614561456,0.457864919,0.637569249,0.534734473,0.513684702,0.481696275,0.850592719,0.544034485,0.746388111,0.777777778
B936297X,2015,Volkswagen,Volkswagen Jetta,Compact Car,Midwest,East North Central,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0.33884107,0.396179236,0.288928893,0.291846256,0.324361304,0.396388417,0.337811559,0.374418114,0.9424402,0.307758113,0.666666667,0.444444444
B9362AA3,2015,Volkswagen,Volkswagen Jetta,Compact Car,Northeast,New England,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.991191613,1,1,0.934036103,0.999905902,1,1,1,1,0.98721239,1,1
B936352J,2015,Volkswagen,Volkswagen Jetta,Compact Car,Northeast,Middle Atlantic,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.866131515,0.888888889,0.923736818,0.888691402,0.912862059,0.888888889,0.888888889,0.849448388,0.888888889,0.906831539,0.888888889,0.888888889
B9364BBA,2015,Volkswagen,Volkswagen Jetta,Compact Car,South,West South Central,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.860078029,0.888888889,0.888888889,0.777604977,0.888805246,0.888888889,0.888888889,0.888888889,0.949538379,0.888888889,0.888888889,0.888888889
B936527P,2015,Volkswagen,Volkswagen Jetta,Compact Car,West,Pacific,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.561798345,0.675790714,0.666666667,0.694245723,0.432356497,0.666666667,0.649376049,0.655656657,0.623404326,0.646868646,0.777777778,0.666666667
B936558L,2015,Volkswagen,Volkswagen Beetle,Compact Car,South,South Atlantic,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.46823014,0.555555556,0.555555556,0.688047101,0.555559715,0.666666667,0.666666667,0.555555556,0.610183426,0.555555556,0.384111111,0.555555556
B936565T,2015,Volkswagen,Volkswagen Golf,Compact Car,West,Mountain,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.80119129,1,1,0.561898356,0.613103381,0.949913991,0.61862853,0.882511749,0.891844149,0.779666478,1,1
B936659K,2015,Volkswagen,Volkswagen Golf,Compact Car,West,Mountain,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0.690421989,0.851859261,0.710904424,0.720906465,0.686343228,0.679475614,0.666622218,0.782132898,0.752680288,0.541723605,0.949222222,0.888888889
B93726A9,2015,Volkswagen,Volkswagen Golf,Compact Car,West,Pacific,5,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.815608717,0.795325732,0.888888889,0.959020218,0.778297953,0.848242713,0.812036759,0.96115944,0.777777778,0.902576409,0.867990667,0.888888889
B937385X,2015,Volkswagen,Volkswagen Golf,Compact Car,South,South Atlantic,5,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0.848940881,0.984474673,0.945572335,0.819329038,0.845800476,0.888888889,0.836328077,0.888888889,1,0.885167039,0.666666667,1
B996AB3A,2015,Ford,Ford Focus,Compact Car,Midwest,East North Central,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.825344948,0.865684248,0.945572335,0.793205066,0.809150501,0.839310598,0.840261804,0.854725639,0.888888889,0.865117488,0.888888889,0.888888889
B92255AL,2015,Subaru,Subaru WRX,Compact Car,West,Pacific,5,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.595927455,0.873608055,0.663977509,0.591846256,0.276654068,1,0.598893223,0.598506816,0.840782588,0.924107589,0.444444444,0.777777778
B922A256,2015,Subaru,Subaru Impreza,Compact Car,Northeast,Middle Atlantic,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.346335253,0.519081594,0.479603516,0.341424128,0.327431217,0.4804416,0.364125301,0.722883267,0.555555556,0.459309625,0.434888889,0.555555556
B937687T,2015,Volkswagen,Volkswagen Golf,Compact Car,Midwest,East North Central,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.793350662,0.852270454,0.954362103,0.687413908,0.718561144,0.887465191,0.757197942,0.945938739,0.97003633,0.760623938,0.777777778,1
B937A63G,2015,Volkswagen,Volkswagen Golf,Compact Car,South,South Atlantic,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0.548847353,0.690604788,0.643453234,0.59934459,0.364221395,0.741432143,0.706915136,0.700763257,0.757279828,0.733204457,0.504777778,0.666666667
B9A9A398,2015,Mitsubishi,Mitsubishi Lancer,Compact Car,South,West South Central,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0.292644354,0.464659599,0.333333333,0.295556543,0.20063438,0.45322999,0.317753998,0.371429524,0.291204213,0.445355464,1,0.444444444
B923222D,2015,Subaru,Subaru WRX,Compact Car,South,South Atlantic,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.942495322,1,1,0.969006887,0.904294233,0.911068774,0.962951851,0.98664578,1,1,0.828555556,1
B92338AB,2015,Subaru,Subaru WRX,Compact Car,West,Pacific,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.759361672,0.912415816,0.930159683,0.708087092,0.438798169,1,0.776222067,0.912730949,0.97003633,0.813663078,0.666666667,0.888888889
B923392D,2015,Subaru,Subaru WRX,Compact Car,Midwest,East North Central,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.74677433,0.821530973,0.738796102,0.8026994,0.673139816,0.860685846,0.907412964,0.814918508,1,0.809552378,0.555555556,1
B9233BAY,2015,Subaru,Subaru WRX,Compact Car,West,Pacific,5,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0.667665533,1,0.934815704,0.745834259,0.449988857,0.945061173,0.777777778,0.517803775,1,1,0.111111111,1
B9234229,2015,Subaru,Subaru WRX,Compact Car,West,Pacific,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.67374586,0.706663555,0.770499272,0.739891135,0.483252185,0.860060562,0.670222578,0.750947128,0.95787088,0.925229699,0.565111111,0.888888889
22378A9X,2015,Toyota,Toyota Corolla,Compact Car,South,South Atlantic,2,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.565517014,0.666666667,0.666666667,0.666518551,0.570992266,0.666666667,0.579591292,0.666666667,0.666666667,0.666666667,0.666666667,0.555555556
B927347P,2015,Toyota,Toyota Corolla,Compact Car,South,East South Central,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.774853807,0.789602365,0.803980398,0.775716507,0.836574741,0.770804858,0.820770966,0.809385728,0.830116988,0.903698519,0.838111111,0.888888889
B927454U,2015,Toyota,Toyota Corolla,Compact Car,Northeast,Middle Atlantic,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.343382423,0.40782601,0.352054539,0.494155299,0.663707221,0.480759743,0.526541543,0.338399493,0.731368085,0.384483774,0.222222222,0.777777778
B92787A3,2015,Toyota,Toyota Prius,Compact Car,Midwest,East North Central,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.477229161,0.600831277,0.62252892,0.5473006,0.559148446,0.685954151,0.555555556,0.542201335,0.474408115,0.482174005,0.717444444,0.888888889
B927989K,2015,Toyota,Toyota Prius,Compact Car,South,South Atlantic,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.644035327,0.960392078,0.797779778,0.653321484,0.704375756,0.923312776,0.538498294,0.716761657,0.671143997,0.647468586,0.495222222,0.777777778
B9A9A87M,2015,Mitsubishi,Mitsubishi Lancer,Compact Car,Northeast,Middle Atlantic,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.701751836,0.666666667,0.780622507,0.888691402,0.749117288,0.777777778,0.9274483,0.888888889,0.555555556,0.600051106,0.888888889,0.777777778
B9B4754B,2015,Nissan,Nissan LEAF,Compact Car,West,Mountain,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0.805455295,0.842879687,0.921214344,0.823072651,0.681547886,0.93604916,0.73998511,0.796553678,0.924577764,0.859425169,0.898444444,0.777777778
B9B479AD,2015,Nissan,Nissan LEAF,Compact Car,West,Pacific,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.475084013,0.444444444,0.478247825,0.392046212,0.550952458,0.566340078,0.449933882,0.677421147,0.903335444,0.424868624,0.666666667,0.888888889
